"QID","value"
"Q3842212",200085
"Q4981366",203106
"Q14906074",208065
"Q118113637",226729
"Q4286107",229986
"Q16655004",237907
"Q1741017",239168
"Q483591",239748
"Q25208372",240879
"Q3705954",241836
"Q30604130",241942
"Q1056233",248418
"Q293181",250101
"Q25448061",250456
"Q10498280",252309
"Q30636184",252608
"Q3005440",253146
"Q3987143",255517
"Q59960463",257087
"Q3793952",258896
"Q6090671",258899
"Q1748266",260115
"Q18463183",269941
"Q3332088",274850
"Q5432040",278497
"Q2986048",284058
"Q934763",286427
"Q3633897",289459
"Q2833257",292516
"Q1138559",298996
"Q115228382",299560
"Q91540",309023
"Q58427206",312213
"Q1655139",314147
"Q3360383",314597
"Q3021114",315207
"Q53261438",315896
"Q16492240",318746
"Q21186592",326445
"Q6578100",330549
"Q2816414",330605
"Q994421",338250
"Q5124197",343578
"Q149995",345541
"Q909802",345633
"Q10646434",345778
"Q1655317",346504
"Q444525",348425
"Q726634",351448
"Q1307044",353034
"Q10527170",353484
"Q12111204",355159
"Q21980599",358669
"Q16554518",359233
"Q660509",361315
"Q20078746",364225
"Q12310075",366572
"Q23758681",371391
"Q15074451",372587
"Q99589509",373999
"Q4388374",374352
"Q2656671",374385
"Q725578",376630
"Q1171090",668871
"Q5967414",669888
"Q22000474",670127
"Q16669059",671541
"Q121813358",671561
"Q17007960",672374
"Q406919",672409
"Q66970894",672917
"Q27990625",673111
"Q16858903",673980
"Q12128282",674558
"Q27703705",677780
"Q27411",677939
"Q1631422",677993
"Q7734320",678798
"Q4439207",678975
"Q5652891",679073
"Q48314349",679435
"Q52512418",679595
"Q1130297",680694
"Q2829065",680890
"Q14455255",681144
"Q787765",681567
"Q106356103",681586
"Q59654563",681998
"Q5139132",682742
"Q111253479",683137
"Q12129050",686053
"Q374449",706005
"Q3823612",706968
"Q18636605",707167
"Q23057933",707227
"Q61930375",715201
"Q839908",717092
"Q67677644",717127
"Q3477002",717373
"Q3099419",721094
"Q1630741",721119
"Q115166387",727326
"Q18401829",732381
"Q12593639",737179
"Q167411",737417
"Q688506",737464
"Q671211",738197
"Q6077576",738821
"Q12124721",750276
"Q12125779",761142
"Q12154970",766051
"Q1723834",770070
"Q12110080",770991
"Q12126894",775200
"Q12126186",778479
"Q12124360",784840
"Q12155342",794171
"Q1299293",796692
"Q20899547",807327
"Q12125111",821258
"Q12125066",824248
"Q743599",824442
"Q12125290",826174
"Q3203654",827121
"Q4996725",832157
"Q12124807",875683
"Q12125839",879217
"Q12125240",883149
"Q12128092",899562
"Q3417758",907051
"Q23043638",908245
"Q12212135",910334
"Q1318050",910660
"Q12129959",915469
"Q12155713",920278
"Q12125946",923959
"Q12143390",928932
"Q12102950",937762
"Q264901",937774
"Q12155845",960724
"Q12126403",968450
"Q1057770",990223
"Q12189404",997646
"Q4922165",107657
"Q1197531",115529
"Q6048539",139107
"Q12306386",141685
"Q12262248",152728
"Q25207746",155104
"Q1513821",163437
"Q5417519",181859
"Q1333309",184451
"Q66022727",188296
"Q6061027",203338
"Q17041657",210573
"Q6532679",217210
"Q47657591",229289
"Q12253339",231154
"Q1411893",245326
"Q3231896",250302
"Q5263966",253763
"Q3220618",263803
"Q4439873",266901
"Q3061838",518412
"Q67340311",519496
"Q3231621",522415
"Q185033",533483
"Q3213678",542737
"Q5152897",554032
"Q1865881",574760
"Q1115677",576146
"Q225635",576385
"Q19947761",584846
"Q21427718",587340
"Q115673833",590213
"Q16514509",602574
"Q5690284",610046
"Q1868902",614270
"Q11089536",623703
"Q11060552",629627
"Q17078735",636882
"Q5574945",639307
"Q5546691",643474
"Q73688376",648842
"Q19703066",649018
"Q5418410",658278
"Q27237522",664294
"Q106952739",681361
"Q3801847",705001
"Q7271892",707142
"Q5036696",714450
"Q776037",716477
"Q543374",725921
"Q18349569",729345
"Q18416997",742932
"Q66578436",751321
"Q11126548",772889
"Q5297117",778941
"Q3531639",800271
"Q7774597",832446
"Q4829590",866131
"Q5423075",875847
"Q1168803",877017
"Q7733497",886190
"Q2566795",904563
"Q3136453",921550
"Q26720464",924424
"Q4488500",926319
"Q108065252",928451
"Q59692464",935715
"Q11118423",957331
"Q593614",982802
"Q55094687",983740
"Q4374576",985895
"Q2405854",128256
"Q104033765",154944
"Q3202272",156825
"Q48674141",173364
"Q232117",175108
"Q5376754",184847
"Q1638595",205442
"Q703966",207520
"Q7453384",211099
"Q1216606",222438
"Q24053267",225485
"Q5269203",237203
"Q6132913",240019
"Q104602566",284000
"Q7884348",288955
"Q924274",296042
"Q7833772",300987
"Q11256317",314159
"Q3337788",317636
"Q11242693",322807
"Q863811",338329
"Q3203956",342699
"Q4392511",361877
"Q11149510",362554
"Q11259716",372493
"Q18058207",392587
"Q3614660",401419
"Q1502268",417468
"Q464032",420972
"Q319263",425431
"Q2168392",426901
"Q13423315",429209
"Q4076710",435056
"Q2656723",478864
"Q21930086",481846
"Q5141598",499848
"Q14948561",500335
"Q758734",509085
"Q16532639",514485
"Q105336934",537921
"Q113714466",547985
"Q304029",585696
"Q684538",591290
"Q3205818",648889
"Q93493281",676543
"Q1392448",696420
"Q3963099",706393
"Q7195032",722586
"Q7733335",733300
"Q5963465",348508
"Q118139982",350238
"Q19473414",350312
"Q910705",351856
"Q1027515",351988
"Q748186",352449
"Q21007689",352720
"Q97451301",358452
"Q3522221",359505
"Q10321184",363169
"Q678334",363792
"Q23564029",369674
"Q30114954",373884
"Q1811058",378140
"Q7750125",381116
"Q3241992",381460
"Q21993292",383770
"Q1468196",383938
"Q12749983",384246
"Q1354326",384406
"Q3620494",391918
"Q3699222",393463
"Q3344964",395176
"Q3790703",395583
"Q3201670",395640
"Q3772102",397946
"Q16246405",398002
"Q3818791",402102
"Q1820506",403337
"Q52986557",404825
"Q1340225",406386
"Q3212859",406604
"Q109059171",406687
"Q5084671",407006
"Q20063134",407221
"Q53110",407428
"Q1021571",407831
"Q679571",408190
"Q16766028",410375
"Q11644533",411984
"Q3201501",413902
"Q3024100",415591
"Q7458507",416470
"Q1001863",416504
"Q736969",420852
"Q1640894",421377
"Q1759641",423571
"Q570417",432383
"Q116149792",443901
"Q1551630",451028
"Q5125134",454612
"Q923951",455995
"Q4896707",462380
"Q48743898",463422
"Q467078",466457
"Q50309158",470877
"Q20962231",471665
"Q27038242",472108
"Q100774550",472538
"Q3605114",474467
"Q5690757",474693
"Q15923569",474862
"Q1540359",481047
"Q671482",483724
"Q5302790",487737
"Q12153238",488350
"Q1638572",493468
"Q6129474",494657
"Q2300191",494703
"Q7759883",494961
"Q60970651",495241
"Q30078957",495273
"Q98819788",495275
"Q20949898",497644
"Q56557386",497671
"Q6783376",497690
"Q1937179",499627
"Q24641200",499772
"Q1194434",500984
"Q20751350",501035
"Q28500027",501359
"Q38650507",501856
"Q4699289",501880
"Q2337775",502140
"Q27590282",508901
"Q753468",510456
"Q4183870",513402
"Q1091180",515907
"Q5719282",523240
"Q165325",524439
"Q847951",531912
"Q97483216",532459
"Q24707951",553031
"Q20004188",553525
"Q7903434",553848
"Q10551717",555747
"Q15215586",566704
"Q15039759",567698
"Q2918812",568611
"Q667755",579277
"Q28952116",440412
"Q1100499",440665
"Q4451148",442977
"Q5668398",443169
"Q107210698",443181
"Q1141873",444273
"Q2646034",448051
"Q109914608",453909
"Q7440640",457099
"Q32910",461911
"Q3818777",462446
"Q16560128",462622
"Q17068435",462678
"Q114833964",462760
"Q104518852",463046
"Q18154585",463768
"Q19263449",464911
"Q3520498",472295
"Q3858262",472710
"Q428158",472801
"Q27039081",475885
"Q711918",479680
"Q2444913",480334
"Q1439739",481317
"Q27791988",487203
"Q1766487",491584
"Q603584",506338
"Q3899754",507356
"Q1950773",508723
"Q65055365",509841
"Q16911384",510256
"Q806559",510301
"Q3222297",522776
"Q938858",526048
"Q96746032",536252
"Q96928567",548604
"Q17998997",549642
"Q1747484",550273
"Q332348",552975
"Q3282436",554378
"Q245208",554741
"Q3214184",557321
"Q319158",560568
"Q2238172",560569
"Q5967448",577115
"Q20495106",578149
"Q57782204",578432
"Q19363821",578523
"Q154249",583118
"Q860287",591713
"Q165162",596345
"Q3278522",597862
"Q20949974",597965
"Q19866580",602704
"Q21405491",603013
"Q3209906",616604
"Q108837349",621534
"Q4004300",627625
"Q113899625",632195
"Q4508839",634102
"Q12125059",635793
"Q3234061",638959
"Q14948582",642749
"Q104532493",644594
"Q18167918",646622
"Q3897863",649366
"Q778970",649481
"Q17113237",651231
"Q100699177",651507
"Q3204887",651686
"Q3208935",670849
"Q2061710",672165
"Q1041618",672177
"Q13406092",673440
"Q18346614",696872
"Q48674258",700740
"Q5477180",700966
"Q4839204",706601
"Q16848047",709628
"Q4705066",712659
"Q3283344",712696
"Q1887887",712752
"Q13522777",712969
"Q46637",713446
"Q543963",714482
"Q3823016",716400
"Q13380384",723896
"Q20714861",750512
"Q764345",754617
"Q1737987",768025
"Q67022467",768113
"Q1048726",770921
"Q885164",777349
"Q3571053",780080
"Q15845437",783217
"Q652322",785277
"Q4879432",795559
"Q31272347",812608
"Q28501129",815949
"Q15713299",816352
"Q169012",384489
"Q30935164",385586
"Q6072468",385955
"Q6162361",387384
"Q3484530",387776
"Q50192217",389023
"Q17270046",399354
"Q3381163",400475
"Q66828817",400476
"Q20026868",401622
"Q40890590",402065
"Q55615103",402079
"Q1587154",403237
"Q387638",404346
"Q29034200",405097
"Q107387904",407753
"Q6690060",408249
"Q14955252",409884
"Q66822710",409898
"Q3415590",413263
"Q5981196",413356
"Q3319921",424961
"Q19364061",426411
"Q16466112",432939
"Q106829727",433658
"Q12311033",444897
"Q2937620",459644
"Q3223560",464223
"Q62124699",465147
"Q3958466",467949
"Q536767",469137
"Q5492316",471094
"Q16839100",474597
"Q62021725",478030
"Q28682479",482549
"Q5135725",486998
"Q18170321",488399
"Q10337192",488404
"Q2398074",489048
"Q110527301",492527
"Q775095",494098
"Q20977874",494105
"Q3040393",494458
"Q615800",495256
"Q23817412",496568
"Q3235769",496880
"Q116914279",499452
"Q16592360",499742
"Q1542944",510721
"Q1083089",514635
"Q7858990",514907
"Q5317042",515691
"Q10518421",519710
"Q100988473",521361
"Q3740610",523730
"Q2793379",524392
"Q95483925",528885
"Q1297551",532779
"Q56750004",536251
"Q5230356",540762
"Q488120",548403
"Q496718",562280
"Q754474",575554
"Q24514616",581874
"Q18674913",587689
"Q1564698",588415
"Q3844621",592511
"Q23999735",593557
"Q18345397",599694
"Q105359456",603309
"Q188474",603890
"Q629181",605016
"Q28517167",605028
"Q3232502",605030
"Q3179062",605066
"Q3540535",605798
"Q3488987",608785
"Q5111321",609603
"Q21007593",610240
"Q15046091",613169
"Q21009233",613347
"Q7768842",614514
"Q6462364",615561
"Q10544456",616062
"Q21402547",618424
"Q15378683",625693
"Q50280835",627809
"Q7618619",629267
"Q165847",644755
"Q6141554",648522
"Q2114194",650380
"Q10518037",650826
"Q11997680",653296
"Q3819762",653321
"Q110895861",653368
"Q923176",657434
"Q22988401",658184
"Q1376388",658219
"Q21640541",658255
"Q97626976",669509
"Q1496796",267044
"Q5671435",267246
"Q27996402",269762
"Q5286331",278748
"Q151599",282386
"Q12299903",283432
"Q5247701",303248
"Q109239204",303270
"Q12301078",320991
"Q20647361",331530
"Q502703",331880
"Q3231251",339734
"Q12241522",346247
"Q553649",351185
"Q4191540",354366
"Q2981225",356086
"Q759389",358419
"Q1757216",362082
"Q3220171",363087
"Q28000833",367347
"Q3068334",367600
"Q1432482",372701
"Q2323927",376428
"Q3591487",376955
"Q5577863",380190
"Q97602927",381389
"Q2527476",385903
"Q122229504",394081
"Q17059341",395201
"Q3634388",410879
"Q1809491",446735
"Q18914997",464065
"Q12257676",464699
"Q1161479",466153
"Q876284",471219
"Q2413197",499722
"Q2533636",511051
"Q582416",519720
"Q4803465",521406
"Q3795452",542961
"Q12306380",561636
"Q12325878",566162
"Q17061188",597179
"Q19007211",612228
"Q3724906",624602
"Q4334658",626974
"Q12313082",630001
"Q5099117",632908
"Q11730561",656757
"Q21869425",673689
"Q12327338",682460
"Q10386574",694685
"Q5185853",699151
"Q28152258",711021
"Q17109213",714419
"Q7230494",725937
"Q60849218",728926
"Q1207463",730377
"Q3561498",730935
"Q16053418",733763
"Q50280854",735337
"Q2948419",735549
"Q12234808",743312
"Q6123533",770775
"Q115857593",770939
"Q1754652",770953
"Q29169241",775214
"Q12323753",788737
"Q12323334",790900
"Q12326643",797431
"Q42308506",801816
"Q614854",809941
"Q191074",833881
"Q12256981",908007
"Q12255572",908154
"Q1229424",916207
"Q8050263",916624
"Q17104220",916700
"Q61740798",933245
"Q3010128",981406
"Q1111551",140910
"Q61055232",147095
"Q24034511",190820
"Q1743746",205938
"Q3614604",231485
"Q5930",248183
"Q19544333",249062
"Q1411824",270709
"Q468420",277032
"Q18577496",293407
"Q588357",306791
"Q1184895",316016
"Q6056726",325897
"Q322572",334801
"Q16024638",346991
"Q22753024",351495
"Q42297120",356707
"Q2453778",388599
"Q203108",395710
"Q18515632",398162
"Q3666939",737680
"Q13377828",777042
"Q21527659",780970
"Q16864644",827458
"Q3795182",878796
"Q11267304",888099
"Q11287799",890748
"Q3362741",892258
"Q793837",902587
"Q11178980",911520
"Q23894531",966938
"Q18674930",975727
"Q990793",976995
"Q6462231",115556
"Q104396610",133372
"Q2894879",161187
"Q25386005",161891
"Q3204877",186874
"Q7912945",209370
"Q55018847",222158
"Q45378646",250846
"Q1313591",255466
"Q3201337",259543
"Q16977381",288687
"Q1418983",289850
"Q5824590",307278
"Q1431823",319654
"Q7740002",323683
"Q9380172",327543
"Q17194890",328056
"Q123137393",333868
"Q46984363",363686
"Q2544703",382893
"Q56304418",431673
"Q3794235",435792
"Q2113568",482725
"Q3902620",504169
"Q48673943",506684
"Q427090",508992
"Q2271282",549816
"Q11310825",551812
"Q4840809",561694
"Q254883",586206
"Q81695664",588949
"Q760229",611424
"Q1326419",628070
"Q2719268",628326
"Q7750014",635852
"Q202548",647094
"Q11350682",692992
"Q11348976",781224
"Q608905",818816
"Q11323655",823486
"Q11284130",826692
"Q7137633",837511
"Q11370556",842867
"Q11362213",889213
"Q1754858",910975
"Q5306747",920991
"Q3210737",970517
"Q12311077",110195
"Q969059",124046
"Q4845637",131288
"Q4923202",145176
"Q5120846",185471
"Q3006933",203931
"Q80322358",219736
"Q588158",271659
"Q816808",279320
"Q3222880",289307
"Q7766101",293315
"Q528296",302196
"Q7755689",304982
"Q610421",345207
"Q16592261",355500
"Q6938124",358283
"Q3281070",382885
"Q3614255",444127
"Q11490649",568002
"Q1201227",601015
"Q19867777",622143
"Q549902",665186
"Q28869990",697183
"Q7846513",701093
"Q7746139",772470
"Q11490984",789468
"Q23709842",801538
"Q4383669",846855
"Q232251",907322
"Q20870843",917883
"Q1931784",920799
"Q11486174",934144
"Q42307699",936907
"Q2723719",985986
"Q2522959",116676
"Q10516608",134344
"Q17632199",202171
"Q4659380",227898
"Q4230406",236356
"Q761519",262844
"Q18344797",580119
"Q7859043",588005
"Q621745",589769
"Q16550096",590054
"Q47445237",595165
"Q3028067",596999
"Q56290318",599279
"Q4090291",599464
"Q7460117",599749
"Q3860645",600478
"Q2986147",601151
"Q17155624",603397
"Q60040949",603548
"Q3024005",603559
"Q4251624",603649
"Q70646785",604478
"Q22678090",604594
"Q1674808",606659
"Q1422400",607005
"Q12125835",609162
"Q1215806",609653
"Q21427763",609903
"Q1693691",610484
"Q8563712",610662
"Q1617999",610894
"Q8001249",611513
"Q4010265",611579
"Q18915064",612977
"Q57262487",623607
"Q29908150",627764
"Q10265557",628986
"Q898864",632973
"Q5173917",634213
"Q4032783",634245
"Q26990213",646131
"Q3879052",658486
"Q142637",658802
"Q28170395",658858
"Q1444768",661118
"Q3823021",671125
"Q4796293",671194
"Q18611114",671488
"Q5892691",683795
"Q5002965",684860
"Q885069",689997
"Q17168613",693155
"Q55339805",693222
"Q258754",696003
"Q18636451",696771
"Q25396653",702205
"Q111744347",702278
"Q2526645",704392
"Q3021587",704415
"Q933189",704604
"Q2824760",705794
"Q24807410",705825
"Q1216030",705831
"Q4313024",712131
"Q541297",716272
"Q5477938",718015
"Q1526817",718336
"Q3221844",723594
"Q3793543",723621
"Q1605973",736788
"Q12124888",740099
"Q8048656",740618
"Q1936143",741729
"Q90087288",742681
"Q9019221",742790
"Q7960724",744811
"Q2944294",745415
"Q736508",746672
"Q116688562",747194
"Q3326129",747283
"Q6524368",747455
"Q487181",747961
"Q324879",748226
"Q1346062",748249
"Q67171881",748908
"Q2708365",749342
"Q5869929",750111
"Q22098899",754654
"Q3234645",754901
"Q478145",756341
"Q2232920",756439
"Q7600812",756574
"Q3742607",756578
"Q112129182",756589
"Q17566649",757028
"Q11787923",758123
"Q1758203",758990
"Q20814796",759178
"Q15990859",759269
"Q1750339",759452
"Q7227313",759469
"Q95967156",759941
"Q27042285",761281
"Q1235550",761732
"Q3580157",762389
"Q12103990",762520
"Q112254299",816963
"Q3148555",820432
"Q11853804",820459
"Q3196602",823730
"Q5103535",842454
"Q19363926",843124
"Q55597743",843931
"Q5965201",844057
"Q1412119",849963
"Q762536",849980
"Q17006797",850006
"Q3221471",850468
"Q4660339",850543
"Q16996717",850620
"Q3225916",851305
"Q1218684",855269
"Q4659333",861582
"Q25208960",868284
"Q1509644",868399
"Q5155487",868636
"Q717206",875407
"Q7113411",885199
"Q4327803",887908
"Q4084220",906823
"Q20762663",915573
"Q108167874",922377
"Q3842353",927107
"Q466101",927274
"Q14899408",930096
"Q491442",930117
"Q7406705",934763
"Q98281901",935375
"Q825197",935744
"Q689824",937801
"Q19802991",937950
"Q16636376",941781
"Q2984949",942275
"Q3337529",942677
"Q13580949",943204
"Q18634981",943487
"Q387140",944734
"Q10382861",945182
"Q6435929",946275
"Q492458",950514
"Q7305259",952945
"Q21647053",954352
"Q5182432",956090
"Q1050528",958444
"Q101137196",974382
"Q941316",977368
"Q17276544",977374
"Q5580205",977550
"Q1194073",980465
"Q4165172",987576
"Q55609543",988714
"Q11251805",999877
"Q80836993",113371
"Q3281547",117042
"Q3829144",122060
"Q11838498",122543
"Q28000996",124698
"Q17042328",134032
"Q13642259",138373
"Q3392612",141845
"Q1029606",150531
"Q30938938",163793
"Q21527894",164660
"Q970363",167757
"Q7225433",172420
"Q59618621",173013
"Q1337075",175002
"Q55596316",175082
"Q5418399",175779
"Q16301967",180885
"Q3794693",186395
"Q60745518",189270
"Q7912980",195891
"Q164331",200248
"Q4271813",204151
"Q217232",204174
"Q6088221",208827
"Q280400",212627
"Q2712269",215129
"Q16879842",216769
"Q16609392",217875
"Q3693578",218424
"Q3209913",219016
"Q2654239",220747
"Q4400545",221406
"Q2997831",228597
"Q6518602",231439
"Q26905022",232137
"Q3506582",238018
"Q15805131",241141
"Q20648388",241208
"Q166355",245737
"Q835563",245759
"Q3411497",255459
"Q28723033",263589
"Q20741638",264280
"Q22905787",267160
"Q56346529",269390
"Q1263918",283410
"Q15270945",284714
"Q3822203",285477
"Q3414796",286125
"Q1766009",286194
"Q5890803",286560
"Q17632255",287826
"Q6446247",289401
"Q179743",290267
"Q21647234",291833
"Q28018727",292722
"Q16679992",293061
"Q743340",293365
"Q53582170",294612
"Q3522188",295457
"Q3225276",295648
"Q12882058",296389
"Q5305256",296460
"Q7075159",298493
"Q5378410",302069
"Q826335",302441
"Q2020736",302799
"Q588007",302986
"Q1056704",303267
"Q67200052",304434
"Q115705869",304466
"Q19702623",307924
"Q5916940",309548
"Q115678089",312768
"Q680172",312875
"Q1212854",313305
"Q12125873",313350
"Q27959502",313429
"Q2907529",313857
"Q3223236",314051
"Q492853",314774
"Q1158834",315511
"Q99522539",315891
"Q23302064",317123
"Q1773518",317938
"Q2338802",320846
"Q50414358",321084
"Q3548579",324318
"Q17514523",330873
"Q47417953",343015
"Q2947120",345247
"Q18521581",345326
"Q1074295",348731
"Q3206351",349039
"Q16468818",349114
"Q3034360",349384
"Q10299560",350579
"Q48672823",350691
"Q2936413",351122
"Q7848421",351157
"Q696122",356585
"Q7496156",356844
"Q64221105",358610
"Q102282176",360620
"Q25136676",360978
"Q4004634",361069
"Q107370804",361094
"Q56275482",361483
"Q26329404",363806
"Q4975243",363959
"Q3016733",366375
"Q820009",367193
"Q1469617",367979
"Q7748803",368086
"Q120733524",370387
"Q2907035",371157
"Q3283322",371411
"Q4003926",375695
"Q536608",376426
"Q1130910",381078
"Q6875983",381957
"Q2946812",382779
"Q12178728",383071
"Q10271228",383392
"Q30325848",383842
"Q4322558",387398
"Q50350468",387407
"Q99397907",388084
"Q7459670",388930
"Q6466264",391572
"Q380996",391794
"Q7111610",397180
"Q67182918",398179
"Q11985403",404242
"Q7763169",406065
"Q20638437",406325
"Q6510441",407680
"Q1107144",407735
"Q1189572",411227
"Q1758468",411639
"Q19757732",411824
"Q2925237",413083
"Q17075564",413245
"Q4655924",264750
"Q1703401",265635
"Q7143041",304152
"Q5188598",321990
"Q65061643",324841
"Q60889777",326368
"Q7767688",326861
"Q21527797",335616
"Q6459417",355864
"Q4881304",366873
"Q181069",385996
"Q7749968",388457
"Q1094047",408609
"Q11578094",428903
"Q55405369",432575
"Q11513282",473222
"Q2907179",490866
"Q58879016",494203
"Q115789224",495361
"Q4657257",556529
"Q16028405",557389
"Q11519254",617386
"Q97161213",634240
"Q12308608",642816
"Q1462630",646515
"Q18150191",665890
"Q3066782",733518
"Q1366499",738668
"Q1768473",752259
"Q2500228",757006
"Q2290357",788145
"Q106764336",793102
"Q28498317",794678
"Q5417925",824211
"Q33129472",845770
"Q698995",850749
"Q21008412",852752
"Q3535835",928189
"Q11513332",932445
"Q3222987",970498
"Q17501972",133244
"Q29034226",173226
"Q3519695",175014
"Q22928399",204377
"Q42947698",212220
"Q329561",217195
"Q25999988",223756
"Q16621958",224216
"Q20756149",241091
"Q15040727",245058
"Q5018913",250469
"Q116838343",276249
"Q3067263",279071
"Q20751324",284133
"Q78192210",303511
"Q1984419",303944
"Q738462",313691
"Q3051248",318879
"Q4353149",320174
"Q1261193",332100
"Q4273141",332733
"Q16923972",384400
"Q1217069",437020
"Q17151063",492256
"Q11635027",513431
"Q55074809",539996
"Q16668990",704268
"Q3090583",731121
"Q3010935",752037
"Q12108188",901744
"Q2016348",936461
"Q102228542",136644
"Q12126290",154694
"Q3516387",156833
"Q3213992",213754
"Q61977958",232440
"Q5215272",247987
"Q3312815",267041
"Q3795084",277745
"Q121270308",280423
"Q18385490",286775
"Q1560772",289914
"Q26156946",291800
"Q122445032",301564
"Q108616832",311088
"Q11274500",349678
"Q11716272",361168
"Q3599002",372432
"Q27044345",378849
"Q16668854",392701
"Q964201",400736
"Q106584195",403646
"Q962987",406309
"Q11682536",406937
"Q156401",422802
"Q4139273",433550
"Q167313",459316
"Q11729741",460758
"Q110871135",461766
"Q3420907",461888
"Q3822760",762835
"Q61851126",763473
"Q3614568",763477
"Q519009",763485
"Q838342",764418
"Q18392203",771715
"Q108739919",783834
"Q117698",791389
"Q19800999",795671
"Q21527784",797468
"Q3233303",804452
"Q18150611",804725
"Q1055788",805913
"Q7810906",806442
"Q869644",824007
"Q116728594",836607
"Q50650067",836641
"Q21329149",836667
"Q24807403",836809
"Q429934",837257
"Q913553",838006
"Q21169570",838285
"Q28811584",838413
"Q36951270",839025
"Q6658294",839872
"Q5550748",840102
"Q550552",840928
"Q6094684",841891
"Q6691704",845071
"Q26998356",851171
"Q3934226",856163
"Q5967272",856428
"Q3775515",856939
"Q4660548",858762
"Q5947856",861450
"Q726464",861578
"Q55340335",862174
"Q943840",862842
"Q1140590",863782
"Q24075927",863804
"Q23308840",865213
"Q6426716",867202
"Q3841293",867912
"Q7733160",867977
"Q18356938",868342
"Q10350380",868550
"Q2257505",868795
"Q67540853",868798
"Q110732481",869331
"Q19366137",878261
"Q1403510",878341
"Q769280",899096
"Q3284422",901773
"Q26831286",902994
"Q1050533",903185
"Q685716",903286
"Q5888543",903293
"Q1132450",905747
"Q2640291",906630
"Q2947648",908148
"Q56241152",908781
"Q510456",914535
"Q6437613",914804
"Q2582667",915997
"Q14914784",917174
"Q3991089",925190
"Q1133535",930374
"Q55983733",942811
"Q1382283",944445
"Q3373921",956209
"Q7010139",959876
"Q3215988",961215
"Q28502102",966686
"Q26085451",969685
"Q122927304",971040
"Q3492416",975937
"Q1547697",978621
"Q6091028",980853
"Q4546010",983104
"Q5553818",984441
"Q660894",984814
"Q16587901",986121
"Q18609017",986155
"Q3208199",986353
"Q3030520",987441
"Q55135960",990753
"Q3232829",993545
"Q5375586",997158
"Q3521996",999164
"Q19866454",999618
"Q8870888",102370
"Q15847069",106233
"Q3549498",117815
"Q471306",124591
"Q3008352",130416
"Q379237",132562
"Q1515931",133600
"Q7575429",135742
"Q16028477",139505
"Q4782860",139967
"Q879404",264562
"Q28495104",265127
"Q106639064",270512
"Q18703139",270802
"Q10594906",273667
"Q3222977",274116
"Q3282580",275783
"Q16261293",276511
"Q1056698",277048
"Q5852489",279298
"Q21065468",279527
"Q31350209",280249
"Q28970967",281776
"Q3211484",282414
"Q5967800",282836
"Q2338760",282986
"Q1434522",283065
"Q639869",283100
"Q377274",283213
"Q2103917",283521
"Q11021158",283583
"Q87374571",283641
"Q15206376",290078
"Q18610706",290221
"Q3514488",296766
"Q62108850",297279
"Q16681949",299275
"Q3749355",303173
"Q3204438",303649
"Q478793",310827
"Q99634749",312903
"Q1059536",320626
"Q16965083",344064
"Q1247241",346102
"Q18202448",349390
"Q471159",349399
"Q1232043",350192
"Q105103618",356146
"Q113841230",357927
"Q7920881",358002
"Q1196731",364733
"Q27962542",364998
"Q5477341",365961
"Q6396451",366162
"Q15046905",366333
"Q7242452",367490
"Q3126727",367588
"Q3228160",367938
"Q4430",368245
"Q3572508",368682
"Q7617650",368688
"Q6121374",369025
"Q23042678",373299
"Q55754992",374573
"Q19427405",378096
"Q3235125",378111
"Q7091488",378354
"Q4848478",378613
"Q1199685",378893
"Q1124142",379125
"Q59427711",379736
"Q16846945",380182
"Q8076437",386633
"Q637290",387459
"Q16843849",387709
"Q54819554",389003
"Q14948566",389015
"Q5431567",389367
"Q643266",389521
"Q322776",390025
"Q2511602",390234
"Q16761199",390422
"Q4003566",391055
"Q29316143",396043
"Q3831176",401115
"Q12155681",402556
"Q3122270",405429
"Q2037430",405927
"Q21647283",406100
"Q1936682",406197
"Q5037100",407749
"Q21203417",409638
"Q18649066",412101
"Q102334084",413913
"Q3281244",422330
"Q7221330",433012
"Q2036485",433077
"Q1277315",434642
"Q978475",434800
"Q960926",435536
"Q52230224",439792
"Q967527",446672
"Q471864",448062
"Q3067642",448268
"Q13432481",450795
"Q50408758",458904
"Q21095447",460512
"Q1219970",461099
"Q45266006",461398
"Q4087329",461437
"Q3815370",412551
"Q1758744",435008
"Q2207294",435378
"Q12346876",460592
"Q110709090",464399
"Q12343471",499872
"Q17050419",504644
"Q64495571",515281
"Q1167859",518155
"Q16857573",518347
"Q698416",518502
"Q428617",521456
"Q18206451",562671
"Q120367",572197
"Q12337293",576488
"Q1232056",580824
"Q828566",581033
"Q1218324",581572
"Q5043901",588995
"Q18639023",589068
"Q546269",589074
"Q777235",589287
"Q9020600",589716
"Q5259805",590617
"Q3207549",593052
"Q47010022",593747
"Q3392888",593825
"Q27049570",593939
"Q12124790",594021
"Q1545013",594199
"Q644205",594211
"Q862538",594337
"Q2367980",594515
"Q20962292",594676
"Q2960828",595102
"Q1308120",595355
"Q2168840",609217
"Q4704895",618696
"Q12387284",633859
"Q11996592",637774
"Q7809689",703341
"Q12387915",793369
"Q63615353",794693
"Q12342669",832205
"Q820640",879122
"Q111918018",935252
"Q13217284",978809
"Q7818891",193659
"Q20538738",195803
"Q28973210",275203
"Q115494676",325335
"Q4446124",377141
"Q4820837",469413
"Q4137470",493858
"Q603305",501853
