"QID","value"
"Q3492057","10.5240/0A2D-B1B9-757A-C6B0-1946-O"
"Q3464692","10.5240/0BDE-2DBF-2B6A-C7AC-5CED-G"
"Q3496988","10.5240/0C3B-ADC6-7F42-5830-34F1-W"
"Q3465673","10.5240/0C4D-52DF-76A8-199E-F26E-6"
"Q3475499","10.5240/0C9C-E981-A0CE-1CA5-0238-S"
"Q3494302","10.5240/1184-E482-F6BD-3537-5CAB-G"
"Q3486888","10.5240/140D-EA24-4817-7B48-79D8-O"
"Q3499457","10.5240/14CB-90F5-2C43-1F56-3195-S"
"Q3475399","10.5240/1FAE-F782-C64D-84E4-10FC-P"
"Q3490209","10.5240/21FE-422B-7797-92FD-E6E6-S"
"Q3503680","10.5240/2576-7D69-4762-7F7F-EBDF-W"
"Q3496387","10.5240/2965-C2AC-E842-0BCC-5B09-U"
"Q3487748","10.5240/29F4-7E14-103D-17E7-1CDB-2"
"Q3499084","10.5240/2A6F-2304-9762-F5E3-504F-N"
"Q3489000","10.5240/2BE2-0943-B22B-8FAB-5094-Q"
"Q3480908","10.5240/2EF6-EC52-8107-645D-C424-H"
"Q578391","10.5240/7DAD-B0C5-37CB-1BF8-A8C8-8"
"Q602369","10.5240/8055-A83E-DAC9-550A-2B6D-W"
"Q602998","10.5240/813C-29EA-083C-AF80-AB5E-R"
"Q580653","10.5240/82E2-D142-C9B7-141A-065B-7"
"Q581733","10.5240/833C-BB6D-2D60-BA04-7EA4-M"
"Q595310","10.5240/845A-EA94-30D5-C9AF-FCE8-B"
"Q602283","10.5240/87C4-A8B2-5C29-DCFF-C212-1"
"Q586836","10.5240/87EE-D326-7930-977C-00E3-Q"
"Q577991","10.5240/8B6B-E439-9E09-60F3-B09E-T"
"Q600517","10.5240/9531-C684-B008-4FC6-E01E-Y"
"Q595363","10.5240/9A96-DCFA-D455-B3C5-4F51-F"
"Q603263","10.5240/A7A1-1F63-F953-98B7-0B19-F"
"Q598860","10.5240/AF60-E9C0-EE29-0C08-B564-8"
"Q591758","10.5240/B694-A066-A349-42D1-CD60-E"
"Q605620","10.5240/C232-7B28-D4E6-8F0A-3257-N"
"Q593254","10.5240/C2E6-E66B-2497-BB2E-29A7-J"
"Q585821","10.5240/D633-2358-DC16-39DE-F7EB-J"
"Q603545","10.5240/D8BD-C811-211A-1FBF-7E6E-R"
"Q601646","10.5240/D8E8-30AA-21AB-9895-A1AE-B"
"Q592838","10.5240/E3C9-A915-F461-349F-939A-A"
"Q590484","10.5240/EC54-C4AE-609F-F13C-E04E-J"
"Q584509","10.5240/EC86-0E52-C963-0C1A-C978-S"
"Q605599","10.5240/EEEC-62DE-ECD1-0572-A64F-H"
"Q598338","10.5240/FC4F-C171-6D40-1805-493C-S"
"Q628589","10.5240/00AF-16CB-4851-5A67-739D-7"
"Q625309","10.5240/025F-583B-BB59-C596-3A61-8"
"Q612685","10.5240/0355-C709-3525-6A41-E21D-J"
"Q625110","10.5240/0461-6D34-E896-C2A8-DF0A-T"
"Q624857","10.5240/05B6-CBDC-338E-227C-E183-W"
"Q619374","10.5240/0612-395A-C74C-8647-A21A-B"
"Q627614","10.5240/09AE-6FDB-D4AD-3A65-60BF-8"
"Q636118","10.5240/0C7F-3BD2-BE8B-8C18-185F-H"
"Q626745","10.5240/1463-ECE3-DE35-5935-79FF-Z"
"Q623072","10.5240/1766-0FF6-6385-6EA3-353F-G"
"Q634810","10.5240/1D51-D96B-C74C-EE4D-444E-E"
"Q636534","10.5240/1DEB-265A-17FB-4CBE-87C3-5"
"Q629181","10.5240/1E4A-F748-7081-C7D9-B25E-Y"
"Q629570","10.5240/2A4E-D3F9-0EDA-1640-B9FE-S"
"Q633307","10.5240/2F8C-B30D-F9B9-1BAA-693E-O"
"Q623607","10.5240/3106-EE3B-86DA-3F16-1CA3-V"
"Q617578","10.5240/346A-5D7E-17BB-DB73-7828-P"
"Q632091","10.5240/378B-D117-4807-8132-2014-F"
"Q624957","10.5240/3B0A-2B49-A5D4-7422-C258-V"
"Q634115","10.5240/3BF7-FBA4-58C9-AAF9-B6E7-A"
"Q626101","10.5240/463C-88FE-7A90-38F5-AEAE-3"
"Q616780","10.5240/487C-00B1-34EB-A228-8D8F-B"
"Q624566","10.5240/4985-C4CB-4E35-7D91-40D8-3"
"Q613952","10.5240/4C10-2115-F43F-9CC6-1CBE-K"
"Q636239","10.5240/4D1E-2227-6C43-BE18-9013-V"
"Q636444","10.5240/533D-6844-9F74-A9C7-CB15-M"
"Q634325","10.5240/6523-7EEB-8B5E-AB66-D84B-U"
"Q608147","10.5240/695B-9683-637D-320C-0845-H"
"Q613485","10.5240/6A60-61B5-5A7B-86FB-BEF0-S"
"Q617877","10.5240/796A-4347-D07E-FF25-A55C-K"
"Q621587","10.5240/79AE-8B22-04C4-6F3E-79E2-8"
"Q633399","10.5240/7A8B-02F9-0CFD-A0EB-BD2C-W"
"Q614966","10.5240/8A61-1EF3-256F-DA11-765F-3"
"Q623307","10.5240/8F3E-7E6A-3807-CA04-19DF-9"
"Q622785","10.5240/925E-0BF2-3208-B937-4B79-2"
"Q611439","10.5240/9CD8-6328-55A0-5F99-FB42-B"
"Q634582","10.5240/9CF4-0329-F87E-6B26-D128-Q"
"Q618118","10.5240/9E70-7F9A-5537-390D-D43E-T"
"Q616313","10.5240/9F40-37C9-C8D5-E169-C5DD-1"
"Q625605","10.5240/A3A6-2D28-15D2-13F2-EEB8-K"
"Q624772","10.5240/A97F-E9EC-AAAE-D305-654B-C"
"Q632501","10.5240/AD51-0815-F025-A05D-D147-H"
"Q610159","10.5240/B05C-5655-BED4-AE76-68BE-Q"
"Q623051","10.5240/C326-4F83-CED1-F0EC-29DB-5"
"Q607806","10.5240/CB54-6254-EFAA-7AB0-09B7-Z"
"Q622376","10.5240/DB71-22BD-862B-CCF2-F31B-M"
"Q612174","10.5240/DDCB-1A28-322D-5B79-A3B4-Y"
"Q627464","10.5240/E222-E90B-318C-9974-F2CA-Y"
"Q610471","10.5240/E2AC-DEF6-6328-4D08-225B-0"
"Q617191","10.5240/E528-B38C-1552-B209-F567-D"
"Q619623","10.5240/E6C9-F35B-F81E-2853-8272-V"
"Q617784","10.5240/ECCE-8CFD-4827-5498-7818-W"
"Q637153","10.5240/F013-1D4F-6A00-5B02-31D3-X"
"Q632672","10.5240/F03B-DB18-5DF6-EA06-58AE-Q"
"Q631947","10.5240/F318-2FA4-53B7-6DDA-2568-E"
"Q617117","10.5240/F387-243E-784F-890E-6D17-U"
"Q622877","10.5240/F3C6-F62D-263C-F888-9B90-R"
"Q626954","10.5240/F3D3-E8CE-D9D0-4C95-9D55-B"
"Q634049","10.5240/F43E-A02A-B485-8EE9-DE9C-F"
"Q624614","10.5240/F450-7ECE-B3A4-0BD8-3D38-X"
"Q629975","10.5240/F49A-5C86-5648-FA78-E921-Y"
"Q624776","10.5240/FA70-2067-E974-0BFF-732E-O"
"Q615483","10.5240/FBEA-EAB9-9583-05B7-B27F-3"
"Q646077","10.5240/0137-5AEA-9607-0BE1-48C1-7"
"Q664020","10.5240/1019-B54F-478C-DDD9-B53C-9"
"Q651094","10.5240/1845-657C-068B-0E8F-9E7C-T"
"Q650854","10.5240/1C48-2CC5-6972-EEEB-9B4B-N"
"Q660699","10.5240/1D59-0FE7-0644-ACA7-F00C-A"
"Q664214","10.5240/1D84-9301-FA03-F4F9-214B-K"
"Q659694","10.5240/20F1-0616-C7BA-8828-CD13-X"
"Q656995","10.5240/2222-1D13-C4CB-9D4A-7104-S"
"Q652186","10.5240/223F-D1E8-3E91-66E4-9BAB-F"
"Q637835","10.5240/259B-400D-341A-0056-327F-3"
"Q644044","10.5240/2669-4EA6-2ADD-5725-F250-E"
"Q644691","10.5240/2EA0-38AC-CC4E-31D2-40BF-N"
"Q637849","10.5240/306A-53B9-4AFF-1362-E704-J"
"Q3504975","10.5240/3054-E116-25B2-79A1-6D60-5"
"Q3490459","10.5240/3283-0FB8-3B5F-89A1-822A-4"
"Q3502007","10.5240/340C-D2F3-BCAA-8226-D482-0"
"Q3504609","10.5240/3468-383E-4BCA-972F-D72C-6"
"Q3479821","10.5240/3574-3DFB-ACFF-D521-9A63-F"
"Q3486843","10.5240/368E-31AE-566B-F509-1853-X"
"Q3469014","10.5240/394E-D0EA-79C0-AB05-B93F-R"
"Q3491248","10.5240/3D61-54C8-867A-6EC1-5914-5"
"Q3482183","10.5240/5D8D-CA1C-EB6F-EABD-D408-S"
"Q3499399","10.5240/5EDE-BB7E-7896-03C9-B841-0"
"Q3505827","10.5240/6D4F-BD01-1D06-2E11-EE53-K"
"Q3487894","10.5240/6EEB-2804-0FC7-6AEF-1DA9-W"
"Q3500051","10.5240/714F-0CA6-6E87-144F-8F64-9"
"Q3452507","10.5240/718F-AC00-9ABC-9BC2-9186-W"
"Q3492372","10.5240/7485-2CF9-6553-C3F8-3BFF-4"
"Q3486651","10.5240/7AEC-854E-B20B-9E7E-9B04-E"
"Q3490812","10.5240/7C58-C729-9C79-E10C-7F7C-4"
"Q3505784","10.5240/807D-438F-F424-50DA-CF64-T"
"Q3468431","10.5240/80A1-A00D-7AAF-3222-3DF6-T"
"Q3493011","10.5240/830F-908C-F976-E0A1-364A-R"
"Q3503634","10.5240/87D5-DDC7-38D9-3714-8172-L"
"Q3490978","10.5240/89DE-ADB7-1A0C-2A74-7EE7-G"
"Q3487752","10.5240/8B0F-9AC7-543C-E643-7A15-O"
"Q3503722","10.5240/8B32-89E7-FE66-DBC7-EBD7-4"
"Q3446646","10.5240/9152-5B56-3A59-4D1D-95FA-G"
"Q3490901","10.5240/9285-81F5-65F5-14F8-1BB3-F"
"Q3475448","10.5240/99A1-2680-20EE-1BF4-A76F-S"
"Q3486968","10.5240/9C00-A90F-E64B-6B7A-D717-T"
"Q3457663","10.5240/A4F8-817A-69F8-7308-97D7-S"
"Q3503664","10.5240/A6F0-434D-86C3-9B79-6AD4-7"
"Q3500376","10.5240/A762-C72B-3336-7E72-A744-2"
"Q3454266","10.5240/A7A2-4299-E172-0270-8FB7-X"
"Q3499443","10.5240/AEF9-381C-CEA7-0EEF-C67A-N"
"Q3489026","10.5240/B2AF-97E1-B52A-1EA9-6395-J"
"Q3503703","10.5240/B462-50CB-F88B-B06C-C5E5-2"
"Q3482818","10.5240/B689-B80C-1121-93D4-C622-K"
"Q3503034","10.5240/BB0D-BB64-124D-852E-8CC1-N"
"Q3483977","10.5240/BDE5-5941-7220-9A39-48F4-M"
"Q3468695","10.5240/C1EC-D923-020B-1D0D-86F5-0"
"Q3505111","10.5240/C676-E90E-F0CD-4699-4072-A"
"Q3489403","10.5240/D295-1A12-0DE9-AEE0-9CCB-2"
"Q3493903","10.5240/D496-AECD-610A-7CDB-D532-A"
"Q3489942","10.5240/DB54-3F8F-5DF7-11D0-FBE4-3"
"Q3463988","10.5240/DCF4-9DDB-68BE-960E-2A19-Q"
"Q3500254","10.5240/E5FF-9260-1B4C-4FD4-520A-U"
"Q3489707","10.5240/E83B-5C17-7F88-C3A9-BCC9-L"
"Q3474930","10.5240/ED0A-4099-95E4-F21A-E180-W"
"Q3454157","10.5240/F71B-8C5B-FE4F-2D1A-9EA7-F"
"Q3474574","10.5240/F867-764B-649F-F788-9B66-J"
"Q3480875","10.5240/F978-396C-A193-6345-AF5C-X"
"Q3468990","10.5240/FB35-2B2B-E889-0FCE-3952-9"
"Q3469668","10.5240/FC2E-6B9F-2F36-7520-248D-S"
"Q3569500","10.5240/006F-14A6-EF39-3616-081E-O"
"Q3538964","10.5240/0210-240F-B1F3-E741-D6B8-A"
"Q3512693","10.5240/02EA-BBD0-1A36-5DB8-5A5F-G"
"Q3549391","10.5240/0493-5BC9-C4F9-4C9F-562B-Q"
"Q3549701","10.5240/04CE-6114-D8EB-081A-93E0-E"
"Q3524608","10.5240/0675-A49B-B6AA-725D-6A96-T"
"Q3554601","10.5240/127C-0862-2F82-3851-2364-V"
"Q3518086","10.5240/17D1-48F5-8177-893F-6746-Q"
"Q3514739","10.5240/1C73-97E0-4141-9426-8B62-F"
"Q3545803","10.5240/1DB0-5200-071C-72CC-C649-M"
"Q3523294","10.5240/1EF0-4D34-3472-73EA-38B9-I"
"Q3528587","10.5240/2085-91F6-3018-1731-F2F0-A"
"Q3522637","10.5240/31C7-F750-8857-19EF-EAB5-8"
"Q3532156","10.5240/3AC2-21E8-F677-D973-CE59-R"
"Q3506445","10.5240/4861-C5F0-2DB9-24E6-F87B-3"
"Q3520548","10.5240/4DF0-CCAF-1B56-F8EC-BE13-H"
"Q3549482","10.5240/50EE-0DAD-EEE7-91F6-35D4-X"
"Q3529300","10.5240/63E8-5C30-A96E-4F6A-6465-U"
"Q3518047","10.5240/66F8-BD5E-0CB8-9C1F-0386-Q"
"Q3548335","10.5240/6ABC-1F9F-BAF6-188A-9377-Y"
"Q3560176","10.5240/6FEF-28DC-A879-3263-701B-4"
"Q3535773","10.5240/73E1-FD15-894C-FF80-E0B7-M"
"Q3567614","10.5240/77CA-3EF0-59FB-3902-E5E5-Q"
"Q3565876","10.5240/7CEF-FEF7-854A-7778-B9B8-K"
"Q3567686","10.5240/84B8-D2BD-57A9-F6F4-C36D-N"
"Q3540854","10.5240/89D8-A0C5-43D3-A367-E775-3"
"Q3539494","10.5240/8DAF-D663-324D-214E-9B24-P"
"Q3567775","10.5240/92AB-2C39-9850-4225-AB9C-I"
"Q3545901","10.5240/93BF-E75B-FE43-83A8-D657-T"
"Q3534126","10.5240/9411-E756-74C6-9E74-DDAC-N"
"Q3562678","10.5240/A544-9855-A748-4DB9-56EC-E"
"Q3521142","10.5240/A657-BCCC-8758-9A22-5305-A"
"Q3511848","10.5240/A7EB-6A3E-A351-E181-D719-B"
"Q3561518","10.5240/A8DD-0D5C-00E1-4AE1-FBCF-8"
"Q3522392","10.5240/B7DC-BCDD-3C72-AB7C-5286-N"
"Q3523388","10.5240/B9D8-EB43-8B53-C7F3-C934-A"
"Q3520929","10.5240/BC59-1E9F-79D3-9B34-9704-P"
"Q3563242","10.5240/C1E3-28F8-6AB9-348C-78EC-U"
"Q3523374","10.5240/C1FE-3F0B-5B50-2435-7CAE-6"
"Q3535752","10.5240/C351-A973-172E-8BD3-A041-9"
"Q3506769","10.5240/C90D-F48E-5214-C08A-B20D-L"
"Q3520498","10.5240/CA86-0B2F-D4F6-447F-498F-P"
"Q3507805","10.5240/CD34-7D07-2E58-A879-F8B0-6"
"Q3520515","10.5240/D108-0C99-A61C-F0C3-9230-8"
"Q3548396","10.5240/DAD9-D721-1CCD-F818-6DED-6"
"Q3511835","10.5240/DF24-27C3-B4FB-35B5-36AC-B"
"Q3571053","10.5240/E6CA-2283-1254-07F9-8B5B-E"
"Q3530526","10.5240/EA59-4DA8-A276-B678-CD2A-P"
"Q1212505","10.5240/610C-7D88-D8B6-1557-5CE3-Y"
"Q1219082","10.5240/61AA-2B95-7668-63D7-8779-Z"
"Q1200034","10.5240/629C-D85A-0097-94F8-FE74-S"
"Q1212928","10.5240/68CD-0E2D-23DB-0AF9-ED71-D"
"Q1230704","10.5240/68E1-7EA4-5ADD-D312-3FD6-6"
"Q1198780","10.5240/6DE2-0B83-5FC1-2B1C-93ED-A"
"Q1198760","10.5240/6ED9-70DE-5183-E523-F353-H"
"Q1199832","10.5240/7289-86CA-E9D9-EF7A-A7A8-7"
"Q1217937","10.5240/7321-567B-DF75-A235-A97F-K"
"Q1236304","10.5240/7473-374F-C6BE-B52E-C023-0"
"Q1214524","10.5240/74FF-8EB0-C284-4186-B125-K"
"Q1213948","10.5240/7606-074E-9ED2-DB67-C9D5-Z"
"Q1211810","10.5240/771D-A987-3492-C1BE-8597-6"
"Q1197944","10.5240/787C-340F-9441-DDD9-9DE9-7"
"Q1212484","10.5240/7B08-2F74-CC48-CAE9-BF79-A"
"Q1214896","10.5240/7B90-1C66-2E85-9927-1BD7-L"
"Q1218241","10.5240/8031-C5FA-4F0E-1793-FC80-6"
"Q1198035","10.5240/8172-991C-651F-7A68-948B-F"
"Q1212256","10.5240/8265-FB9E-A1FB-0601-3121-J"
"Q1219970","10.5240/83DD-FDE2-5819-270D-866D-B"
"Q1196749","10.5240/840B-B87E-5098-ADFA-BBFB-C"
"Q1217715","10.5240/86DA-DE67-EB3A-CFA0-EE6D-1"
"Q1198144","10.5240/873C-64B7-2C8B-13F1-3EB2-U"
"Q1215722","10.5240/87FC-6F6B-5AB7-6738-B5B3-2"
"Q1216072","10.5240/89FB-D7B2-C526-E880-4C4D-F"
"Q1218172","10.5240/8A33-1F15-B3D8-CBB9-D0A8-J"
"Q1197185","10.5240/8A4B-13EE-2A14-8C5B-3717-N"
"Q1216721","10.5240/8CDA-2EA1-82D0-A4C1-BF5C-S"
"Q1214836","10.5240/8D41-B767-0A16-6414-DDDF-G"
"Q1199203","10.5240/902D-89A9-F4C1-7471-D247-V"
"Q1215668","10.5240/9051-5B9E-8AC2-EFE9-F952-Z"
"Q1215511","10.5240/90B3-2004-1A44-35A5-334F-M"
"Q1198774","10.5240/92BF-A732-B8F9-3FAD-21FB-3"
"Q1215753","10.5240/95FE-D109-E697-5D82-67E9-A"
"Q1198562","10.5240/98F0-9FB2-6E04-5117-8F71-F"
"Q1217568","10.5240/99EE-4522-B362-F388-2D88-0"
"Q1198344","10.5240/9B79-00EE-4582-CF92-1AA8-L"
"Q1216351","10.5240/9BE2-083B-75A8-85B8-DEE4-5"
"Q1197232","10.5240/9C9A-8B49-6BDC-A9EE-9D41-9"
"Q1215060","10.5240/9E99-CD3C-40DB-28CF-9B82-4"
"Q1219959","10.5240/A0E9-04CF-AE99-9032-CA40-M"
"Q1213633","10.5240/A206-7105-397D-A627-B316-1"
"Q1223363","10.5240/A2EA-474C-E520-AFEB-B677-U"
"Q1198676","10.5240/A369-0F66-CEBC-4660-7E36-W"
"Q1215887","10.5240/A6C2-D41F-F16F-71BC-8397-W"
"Q1215309","10.5240/AAC0-4103-DE85-9EC6-5853-K"
"Q1206366","10.5240/AC37-1F5B-D93A-6A8D-A0A8-4"
"Q1212658","10.5240/AD56-2790-1B4D-120E-D123-V"
"Q1232067","10.5240/AE57-1206-F74B-CED4-B444-4"
"Q1219899","10.5240/AF99-51B6-82D6-23A6-A6BA-2"
"Q1197109","10.5240/B34D-E755-779A-199C-FDA1-W"
"Q1218166","10.5240/B529-517D-4F46-1CC8-6EDA-Z"
"Q1212814","10.5240/B661-BA4E-F02E-E896-2D18-V"
"Q1209390","10.5240/B6D9-57C7-3214-41EC-44F4-W"
"Q1217196","10.5240/B7CB-84CE-B535-0C29-5808-8"
"Q1211778","10.5240/B86E-E1F5-967B-A891-39A0-8"
"Q1199711","10.5240/B875-55EC-1786-5E20-F76B-U"
"Q1218253","10.5240/B89B-FE32-808A-7F61-1922-G"
"Q1219759","10.5240/B90C-75AE-CC99-61D7-B273-A"
"Q1228474","10.5240/BA78-D9B7-F98E-8246-E190-6"
"Q1197321","10.5240/BC1C-0695-B0A9-C731-0041-1"
"Q1198395","10.5240/BFF2-6CDC-9EBE-E065-83B2-1"
"Q1196706","10.5240/C168-C1AA-AF02-3F7F-D9F2-8"
"Q1196413","10.5240/C191-8229-6FEA-0747-EFE7-H"
"Q1234701","10.5240/C275-4407-9106-B698-6ECF-9"
"Q1233119","10.5240/C29E-BC45-A7EE-0026-75D4-Y"
"Q1215381","10.5240/C3C0-3020-2128-DD1C-F82F-N"
"Q1218788","10.5240/C4AA-AFA9-2374-539D-8E84-I"
"Q1213530","10.5240/C952-ACAD-F4E3-5401-CFB1-K"
"Q1210990","10.5240/C999-8FC8-A211-C589-DE94-7"
"Q1209371","10.5240/CB1A-046B-FD37-3319-FC64-H"
"Q1212692","10.5240/CB9B-C22F-C21C-CE92-74EA-7"
"Q1219353","10.5240/CBA3-05C9-25B8-2700-7C25-P"
"Q1215221","10.5240/CC34-064F-37F3-BF3D-10AD-J"
"Q1196836","10.5240/CE75-A5D2-178D-966D-8CBC-7"
"Q1217355","10.5240/D003-059F-E9B1-AB74-D1B1-V"
"Q1199853","10.5240/D0A1-A591-3676-8BE1-8B23-W"
"Q1219180","10.5240/D72F-6553-FB26-ABEA-1621-X"
"Q1217752","10.5240/D841-B100-E72E-F2BA-1134-I"
"Q1198219","10.5240/D89F-8FBF-D1A5-9CD4-7A62-H"
"Q1215485","10.5240/D8E3-B1F9-68F4-C92B-D52D-9"
"Q1214942","10.5240/D9EF-79DB-0B00-7361-A53C-F"
"Q1198659","10.5240/DBAD-0D5E-7EEB-8806-B754-D"
"Q1213101","10.5240/DC1B-1F57-E610-51DF-F130-Y"
"Q1218867","10.5240/DF0F-0BB6-5F6F-B1A6-FF95-J"
"Q1219310","10.5240/DF43-E2C2-CF9F-F4CC-31F8-T"
"Q1200594","10.5240/DF8F-E06D-E56A-6737-A318-U"
"Q1201141","10.5240/E07C-E7E7-CF26-C55B-B48D-I"
"Q1211935","10.5240/E27C-35E3-8291-CBA9-9C43-5"
"Q1216898","10.5240/E492-F615-78A2-296B-E0E8-Y"
"Q1219727","10.5240/E49C-BEA4-3783-5C3A-6158-X"
"Q1239151","10.5240/E4F0-514E-30A4-7F4E-CD93-I"
"Q1197022","10.5240/E939-53EF-2FB5-5AA8-236B-7"
"Q1211819","10.5240/E9B8-AB19-D1C7-6470-6A15-N"
"Q1196858","10.5240/EA6C-E7A3-72B1-60BC-C216-V"
"Q1213625","10.5240/EB29-3598-3BD2-FF18-B9E8-M"
"Q1218403","10.5240/EF3A-3880-3ED2-257B-41D8-K"
"Q1196717","10.5240/EFAA-75DE-A768-E705-BCA1-7"
"Q1217702","10.5240/F18F-0E81-46A9-22FC-A1BA-6"
"Q1196277","10.5240/F609-8449-FE32-4FF9-5CDC-Q"
"Q648231","10.5240/3C41-3255-6782-D7C9-8749-Q"
"Q652999","10.5240/463D-70A3-D316-209B-32CF-X"
"Q652380","10.5240/4A54-609F-F60F-1A08-77A3-Q"
"Q660294","10.5240/4D40-0C78-9AB6-135A-025E-3"
"Q645094","10.5240/52A1-0FEA-5211-E214-77CF-S"
"Q639639","10.5240/5574-E4BE-7564-5536-030B-M"
"Q660950","10.5240/558A-0875-05A9-8E03-8026-X"
"Q645490","10.5240/5593-18FF-D741-D5EE-9395-C"
"Q646633","10.5240/63F8-134F-CF44-A936-711D-B"
"Q638356","10.5240/6420-D75F-7875-B405-799A-E"
"Q657977","10.5240/67BC-D9E0-3628-3BFE-7E35-O"
"Q645480","10.5240/6940-72C0-43D5-944F-85E5-7"
"Q659896","10.5240/6D6E-17F0-8F45-8F2A-BB5D-J"
"Q649923","10.5240/6F76-69E5-DFCE-F3E6-0DF7-I"
"Q644372","10.5240/72B4-83A2-9583-C187-C864-7"
"Q639629","10.5240/7353-A0B4-656C-709A-2FC6-H"
"Q646806","10.5240/78F8-964C-582F-F032-9452-6"
"Q661660","10.5240/7E64-ED47-4A06-5527-AF52-D"
"Q661255","10.5240/83C3-FDF7-A2C4-842C-6004-V"
"Q643035","10.5240/94C9-626C-08D8-7AF3-F49B-0"
"Q643753","10.5240/95AD-6F93-2BA2-6C60-8D82-V"
"Q664466","10.5240/9A14-2EA9-CBE8-8C82-B16B-O"
"Q661406","10.5240/9BF3-1432-548B-8413-1846-X"
"Q642968","10.5240/9E12-F16B-86B8-0B7D-EFD7-1"
"Q646723","10.5240/9FD4-937D-3D13-5FEB-00EE-K"
"Q647945","10.5240/A468-E36E-D198-BD26-3F2B-4"
"Q655992","10.5240/AEF8-096F-A16A-CE74-04FC-8"
"Q639070","10.5240/B5B4-72E2-5AE4-3252-DA3A-A"
"Q643283","10.5240/B730-AB9E-A4CD-C5CC-0C44-4"
"Q640710","10.5240/C939-A549-7C71-9093-D5DE-4"
"Q644969","10.5240/CC4B-EE51-33DF-BCC7-AEFD-6"
"Q661693","10.5240/CE10-D196-D360-4938-FC45-2"
"Q644351","10.5240/CE18-0CE9-D8D2-4567-A304-1"
"Q654154","10.5240/D2AA-2BB4-A9BE-71A6-FD62-V"
"Q641200","10.5240/D65D-6287-6FE1-D959-5003-2"
"Q655487","10.5240/D7AE-B200-0C4B-3FDB-856E-D"
"Q639611","10.5240/DD42-5015-E72F-A193-F69C-Q"
"Q663789","10.5240/DD82-D8D9-AD56-9015-55DE-W"
"Q663469","10.5240/E2EB-40BB-F497-309C-2ADF-7"
"Q657731","10.5240/E7A5-9971-DF99-AEC1-529B-3"
"Q645771","10.5240/E8AE-692B-3AD3-44BF-1B11-W"
"Q639855","10.5240/ED39-EB91-DCD7-11F8-37AD-B"
"Q660509","10.5240/F0A4-C509-461B-1F4A-1FBC-O"
"Q660666","10.5240/F872-F20C-9B19-CB8A-5B35-A"
"Q674267","10.5240/16EA-E6DE-0793-2F17-485E-6"
"Q675269","10.5240/17B3-DC55-5453-25B6-1C8B-T"
"Q682337","10.5240/18D8-20C9-B0CB-03F8-9526-4"
"Q675044","10.5240/1CCD-A821-0EED-5294-2298-O"
"Q684870","10.5240/1D54-3CD4-56C0-9648-18CE-8"
"Q673850","10.5240/1E1D-0285-147D-524C-F989-G"
"Q669619","10.5240/2558-FDA4-0FF5-B3FB-6F7B-Q"
"Q691441","10.5240/272E-B106-8682-2FCB-13A7-M"
"Q682549","10.5240/2DDB-2531-FDD2-02DC-6852-3"
"Q677782","10.5240/305C-16AF-5498-AE40-30C9-W"
"Q676371","10.5240/3905-A5F2-F58E-AF62-F0F1-N"
"Q683950","10.5240/39D8-3700-E969-8CEC-4426-K"
"Q692592","10.5240/463C-10DE-18D4-7EB7-5EBE-Y"
"Q693660","10.5240/48E7-CB68-DEC1-292E-DBBD-M"
"Q682002","10.5240/566F-07AE-F664-F876-4671-D"
"Q670904","10.5240/57D7-037C-94FB-29E1-D002-8"
"Q676939","10.5240/5E06-5B45-4D17-FB3D-BA0E-L"
"Q679429","10.5240/63A1-7022-1EBC-E796-5F13-T"
"Q679630","10.5240/6D8C-5748-8570-1ACA-BBC3-Q"
"Q689878","10.5240/6DB1-F482-4867-EC47-0311-Z"
"Q677254","10.5240/6DDA-8DFE-D22E-23AD-058F-D"
"Q681092","10.5240/75AD-22A2-40E6-7068-DB53-9"
"Q670439","10.5240/85A9-8964-E132-B6E7-293E-7"
"Q667755","10.5240/8A1B-B8CF-B12E-274B-6A42-3"
"Q688506","10.5240/8BBE-6EAA-E960-AC6E-4DAD-V"
"Q683129","10.5240/9789-43F2-7684-777C-06AF-7"
"Q689318","10.5240/A18F-DB78-CF46-C04E-9212-F"
"Q690783","10.5240/A4FD-8FB5-135B-594D-A9CB-1"
"Q688058","10.5240/AFA2-2B06-6391-3BC1-3325-2"
"Q668765","10.5240/C017-0BC3-9D60-EFCE-ECB2-T"
"Q679679","10.5240/C913-D146-7756-60C1-6858-N"
"Q685234","10.5240/CA79-55F2-622F-F14F-1E06-9"
"Q678366","10.5240/CBF2-96CE-E52D-F73D-DDF2-R"
"Q675112","10.5240/CDE1-A552-CA8F-C1F0-F2B3-A"
"Q688743","10.5240/CFEE-59BD-E90C-8F20-BC7E-K"
"Q689842","10.5240/D0EE-99FB-1510-0D00-5DE6-F"
"Q665022","10.5240/D1E6-CBAB-2A5B-B1D6-1E06-M"
"Q664983","10.5240/D3E9-839E-9A96-1E3A-B1C4-8"
"Q693798","10.5240/D5AC-D4EB-F207-19AE-08C2-9"
"Q685163","10.5240/D6F1-070F-7AA1-2771-DA98-4"
"Q666484","10.5240/DC39-7214-3274-E13E-D527-J"
"Q685716","10.5240/DC4C-E654-71DF-98E9-6761-K"
"Q683786","10.5240/DDE1-1EA2-7E9C-94E2-DEB3-Y"
"Q688925","10.5240/E196-A1D0-8B94-0180-AA4E-N"
"Q690615","10.5240/E5B7-8F3D-7264-D1B8-FE48-P"
"Q682574","10.5240/E685-3908-F05F-F96E-CD71-E"
