"QID","countryLabel"
"Q3133425","France"
"Q3981864","Italy"
"Q4650459","Sweden"
"Q5467439","Canada"
"Q11896514","Finland"
"Q11250949","Japan"
"Q12190056","Egypt"
"Q12701848","Malaysia"
"Q1803714","United States of America"
"Q2701539","United States of America"
"Q17012703","Greece"
"Q23196833","Hungary"
"Q23816866","Greece"
"Q24860348","Japan"
"Q26700177","Sweden"
"Q20402993","Saudi Arabia"
"Q32560683","France"
"Q22080593","United States of America"
"Q26961779","United States of America"
"Q45950042","Belgium"
"Q48784114","Australia"
"Q49634222","Argentina"
"Q51205200","France"
"Q51206183","France"
"Q54804235","Belgium"
"Q55137131","Canada"
"Q56204913","Canada"
"Q60600023","Ukraine"
"Q61718325","Greece"
"Q62122028","Greece"
"Q63167477","Sweden"
"Q63245815","Greece"
"Q63919222","Greece"
"Q63919322","Greece"
"Q64352647","Greece"
"Q65090952","South Korea"
"Q70610399","Latvia"
"Q65927105","United States of America"
"Q85933272","Angola"
"Q96096380","Spain"
"Q96634129","Belgium"
"Q98002272","Germany"
"Q98034247","Belgium"
"Q105878481","Canada"
"Q106318487","Japan"
"Q107214995","Canada"
"Q109923876","Greece"
"Q110245205","Japan"
"Q110991030","Canada"
"Q111658694","France"
"Q109316001","Benin"
"Q111968538","Canada"
"Q113564308","Germany"
"Q113965205","Spain"
"Q113628178","Greece"
"Q114839559","Belgium"
"Q113954212","United Kingdom"
"Q114870054","Sweden"
"Q115755978","Finland"
"Q115756017","Finland"
"Q110703000","United States of America"
"Q190804","Netherlands"
"Q705557","Australia"
"Q582182","Greece"
"Q1665109","France"
"Q2713554","Spain"
"Q3117103","United Kingdom"
"Q5197125","Spain"
"Q5873006","Peru"
"Q5897868","Spain"
"Q10851308","Japan"
"Q188740","United States of America"
"Q544150","United States of America"
"Q12387121","Spain"
"Q7396373","United States of America"
"Q28071521","Israel"
"Q28411532","South Korea"
"Q28405246","Philippines"
"Q29986706","Israel"
"Q30932907","Brazil"
"Q40313234","Switzerland"
"Q47155173","Canada"
"Q49851272","Canada"
"Q50928969","Switzerland"
"Q60813004","Sweden"
"Q60820478","Sweden"
"Q60853414","Greece"
"Q60929381","Greece"
"Q61040798","Greece"
"Q61740339","Spain"
"Q61830656","Greece"
"Q63644113","Switzerland"
"Q64433661","Greece"
"Q64596855","France"
"Q64591579","Greece"
"Q55297300","United States of America"
"Q32491","Australia"
"Q63612600","United States of America"
"Q77870268","Greece"
"Q92739725","Germany"
"Q96754685","United Arab Emirates"
"Q97293296","France"
"Q97940206","Belgium"
"Q99631028","Sweden"
"Q105046172","Bangladesh"
"Q106576107","France"
"Q107037046","New Zealand"
"Q107086191","New Zealand"
"Q107105690","New Zealand"
"Q107105834","New Zealand"
"Q107464796","Greece"
"Q107475106","Greece"
"Q107640258","Greece"
"Q110211368","Japan"
"Q110991026","Canada"
"Q110991024","Canada"
"Q110991032","Canada"
"Q110991048","Canada"
"Q110991077","Canada"
"Q110999039","Canada"
"Q112580848","Germany"
"Q111604207","Canada"
"Q112223766","Japan"
"Q111889769","Norway"
"Q113482175","Germany"
"Q113631208","Greece"
"Q107639163","Indonesia"
"Q113995539","Sweden"
"Q114678707","Austria"
"Q113764564","South Korea"
"Q114797164","Greece"
"Q114961255","France"
"Q115756006","Finland"
"Q115863992","Netherlands"
"Q110104016","Indonesia"
"Q116372700","Philippines"
"Q108490234","United States of America"
"Q121079312","Germany"
"Q121080330","Germany"
"Q121154895","Germany"
"Q121080438","France"
"Q121083183","France"
"Q121083405","France"
"Q121083836","France"
"Q121084441","France"
"Q121080072","United Kingdom"
"Q111103108","United States of America"
"Q2881259","Belgium"
"Q3501023","Japan"
"Q3992297","Japan"
"Q10351738","Brazil"
"Q9347381","Poland"
"Q11926468","Spain"
"Q912601","United States of America"
"Q12329165","Norway"
"Q17500543","People's Republic of China"
"Q17773422","Norway"
"Q7096587","United States of America"
"Q18692047","Greece"
"Q19965834","Germany"
"Q11950961","United States of America"
"Q31180999","United Kingdom"
"Q27860395","United States of America"
"Q28406415","United States of America"
"Q51139673","Switzerland"
"Q41511576","United States of America"
"Q42399150","United States of America"
"Q53844635","France"
"Q23830014","German Democratic Republic"
"Q61041486","Greece"
"Q61715444","Greece"
"Q61984854","Sweden"
"Q63848441","Greece"
"Q64358616","Greece"
"Q64371495","Greece"
"Q56054894","United States of America"
"Q87829739","Latvia"
"Q90883567","Czech Republic"
"Q90884228","Czech Republic"
"Q90884246","Czech Republic"
"Q90884295","Czech Republic"
"Q90884325","Czech Republic"
"Q90884359","Czech Republic"
"Q90884356","Czech Republic"
"Q90884365","Czech Republic"
"Q90884389","Czech Republic"
"Q90884725","Czech Republic"
"Q90884733","Czech Republic"
"Q90884756","Czech Republic"
"Q90884787","Czech Republic"
"Q90884815","Czech Republic"
"Q90884824","Czech Republic"
"Q90884845","Czech Republic"
"Q90885626","Czech Republic"
"Q90885631","Czech Republic"
"Q90885689","Czech Republic"
"Q90885701","Czech Republic"
"Q90886296","Czech Republic"
"Q90886301","Czech Republic"
"Q90886335","Czech Republic"
"Q90886366","Czech Republic"
"Q90886395","Czech Republic"
"Q90886392","Czech Republic"
"Q90886408","Czech Republic"
"Q90886428","Czech Republic"
"Q90886465","Czech Republic"
"Q90886469","Czech Republic"
"Q90887792","Czech Republic"
"Q90887819","Czech Republic"
"Q90887831","Czech Republic"
"Q93248133","Greece"
"Q95808013","United Kingdom"
"Q97188295","Canada"
"Q97213006","Norway"
"Q86755103","United States of America"
"Q99979388","Canada"
"Q100745427","Greece"
"Q102487659","Latvia"
"Q105554599","Spain"
"Q104523579","South Africa"
"Q106336124","Spain"
"Q106341729","United Kingdom"
"Q107484216","Greece"
"Q108225307","Sweden"
"Q109450239","Belgium"
"Q109354463","Bangladesh"
"Q110472143","Belgium"
"Q111506692","Israel"
"Q110925766","France"
"Q110991029","Canada"
"Q110991075","Canada"
"Q112248051","Greece"
"Q113119338","Netherlands"
"Q113584164","Sweden"
"Q113461991","Greece"
"Q113631035","United Kingdom"
"Q115755976","Finland"
"Q115756004","Finland"
"Q115756016","Finland"
"Q115756020","Finland"
"Q115756021","Finland"
"Q115620544","South Korea"
"Q110108530","Indonesia"
"Q116523194","South Korea"
"Q115203215","United States of America"
"Q181192","Germany"
"Q3327680","France"
"Q3412661","France"
"Q3457700","France"
"Q3571211","France"
"Q4239685","Russia"
"Q5730922","Spain"
"Q5013744","Colombia"
"Q5072473","United Kingdom"
"Q7259111","New Zealand"
"Q8034908","Australia"
"Q7367679","Malaysia"
"Q8193234","Spain"
"Q7696797","Canada"
"Q7452222","United Kingdom"
"Q11946657","Spain"
"Q12327545","Denmark"
"Q12875567","Greece"
"Q12876105","Greece"
"Q12588703","South Korea"
"Q3441931","United States of America"
"Q13052227","Armenia"
"Q3600483","United States of America"
"Q3808346","United States of America"
"Q16661987","France"
"Q18654941","Belgium"
"Q18335056","Sweden"
"Q7053610","United States of America"
"Q18710538","Netherlands"
"Q7354173","United States of America"
"Q18388458","Colombia"
"Q19390279","Norway"
"Q21427675","France"
"Q21683785","France"
"Q23023125","India"
"Q13157115","Republic of Ireland"
"Q19752838","Indonesia"
"Q20827684","United States of America"
"Q29907955","United States of America"
"Q48800163","South Korea"
"Q51337544","Spain"
"Q56163174","Uruguay"
"Q56401400","Spain"
"Q57335004","Russia"
"Q59244931","Germany"
"Q60844313","Greece"
"Q63387900","Greece"
"Q63848622","Greece"
"Q64213626","Greece"
"Q64441569","France"
"Q64524518","France"
"Q65157958","France"
"Q63228542","United States of America"
"Q75742814","Netherlands"
"Q76450886","Greece"
"Q87071060","France"
"Q88187080","Greece"
"Q56714257","German Democratic Republic"
"Q90558812","Greece"
"Q93277417","Spain"
"Q97130074","Peru"
"Q104726275","Spain"
"Q106930003","New Zealand"
"Q107133522","New Zealand"
"Q101583580","Indonesia"
"Q108507378","Germany"
"Q107354946","United Kingdom"
"Q107819981","Malaysia"
"Q108715497","Spain"
"Q108559543","Bangladesh"
"Q109121861","Australia"
"Q109116484","Spain"
"Q109319913","Greece"
"Q110137338","Canada"
"Q113124877","Finland"
"Q107376289","Indonesia"
"Q113461380","Nigeria"
"Q114421834","South Korea"
"Q115108708","South Korea"
"Q116174673","South Korea"
"Q116373424","South Korea"
"Q116431355","South Korea"
"Q110286207","Republic of Ireland"
"Q723759","United Kingdom"
"Q7145220","Greece"
"Q7284931","Canada"
"Q10542539","Sweden"
"Q10623185","Sweden"
"Q11850227","Finland"
"Q11916453","Spain"
"Q12877779","Greece"
"Q5357493","United States of America"
"Q6671365","United States of America"
"Q18688838","Finland"
"Q18689058","Finland"
"Q18434453","Netherlands"
"Q7169878","United States of America"
"Q7951631","United States of America"
"Q21000554","Belgium"
"Q25490973","Israel"
"Q19740794","Indonesia"
"Q28887850","Israel"
"Q18152037","United States of America"
"Q21283207","United States of America"
"Q24196182","Republic of Ireland"
"Q25388429","United States of America"
"Q43082788","Canada"
"Q60996479","Greece"
"Q62090359","Greece"
"Q62594920","Greece"
"Q63856970","Greece"
"Q64176538","Greece"
"Q64504640","Greece"
"Q65152074","France"
"Q59402539","United States of America"
"Q60591822","United States of America"
"Q61216186","United States of America"
"Q64361975","United States of America"
"Q77005747","Greece"
"Q78481044","Israel"
"Q67172951","United States of America"
"Q85782820","Pakistan"
"Q85763878","South Korea"
"Q76109684","United States of America"
"Q89595174","Greece"
"Q96413980","South Korea"
"Q97328383","Peru"
"Q105430239","Switzerland"
"Q105516309","Greece"
"Q105430428","Canada"
"Q106746779","Germany"
"Q108101692","Israel"
"Q107549904","Greece"
"Q107214918","Canada"
"Q107906324","Sweden"
"Q108805654","Canada"
"Q109297692","Greece"
"Q109474128","Norway"
"Q110822544","Finland"
"Q111471246","Israel"
"Q110991023","Canada"
"Q110991049","Canada"
"Q110991052","Canada"
"Q110991068","Canada"
"Q110991093","Canada"
"Q111472057","Greece"
"Q111902341","Sweden"
"Q111104103","United Kingdom"
"Q112670928","Portugal"
"Q113500171","Germany"
"Q112511014","Canada"
"Q112572962","Canada"
"Q113598123","Greece"
"Q114571981","Germany"
"Q106777481","United States of America"
"Q108560833","United States of America"
"Q110513206","United States of America"
"Q158948","Germany"
"Q1432195","Australia"
"Q1464509","Australia"
"Q844822","Japan"
"Q1419926","South Africa"
"Q3396232","United Kingdom"
"Q10872932","People's Republic of China"
"Q81965","United States of America"
"Q371400","United States of America"
"Q463665","United States of America"
"Q654762","United States of America"
"Q739627","United States of America"
"Q3088127","United States of America"
"Q16955997","Australia"
"Q16956463","Australia"
"Q6155948","United States of America"
"Q10583424","United States of America"
"Q91799980","Germany"
"Q90898036","Czech Republic"
"Q90898106","Czech Republic"
"Q90898110","Czech Republic"
"Q90898135","Czech Republic"
"Q90898163","Czech Republic"
"Q90898160","Czech Republic"
"Q90898170","Czech Republic"
"Q90898186","Czech Republic"
"Q90898540","Czech Republic"
"Q90898572","Czech Republic"
"Q90898645","Czech Republic"
"Q90898995","Czech Republic"
"Q90899005","Czech Republic"
"Q90899037","Czech Republic"
"Q90899065","Czech Republic"
"Q90899102","Czech Republic"
"Q90899110","Czech Republic"
"Q90899132","Czech Republic"
"Q90899568","Czech Republic"
"Q90899593","Czech Republic"
"Q90899624","Czech Republic"
"Q90900057","Czech Republic"
"Q90900108","Czech Republic"
"Q90900137","Czech Republic"
"Q90900158","Czech Republic"
"Q90900166","Czech Republic"
"Q90900179","Czech Republic"
"Q90900184","Czech Republic"
"Q90900189","Czech Republic"
"Q90900218","Czech Republic"
"Q90900238","Czech Republic"
"Q90900249","Czech Republic"
"Q90900260","Czech Republic"
"Q90900273","Czech Republic"
"Q91314504","Greece"
"Q92055831","Greece"
"Q92214276","Greece"
"Q92314226","Greece"
"Q92980408","Greece"
"Q96142913","Greece"
"Q96621322","Czech Republic"
"Q96622063","Czech Republic"
"Q96739343","Poland"
"Q100153793","Greece"
"Q100523947","Canada"
"Q100524156","Canada"
"Q103932270","France"
"Q106424330","Greece"
"Q107157507","New Zealand"
"Q107390065","Germany"
"Q109366659","Slovakia"
"Q109366665","Slovakia"
"Q109366675","Slovakia"
"Q109366715","Slovakia"
"Q109366718","Slovakia"
"Q109366747","Slovakia"
"Q109366763","Slovakia"
"Q109366792","Slovakia"
"Q109366804","Slovakia"
"Q109366815","Slovakia"
"Q109366818","Slovakia"
"Q109366834","Slovakia"
"Q109366838","Slovakia"
"Q109366836","Slovakia"
"Q109366890","Slovakia"
"Q109366894","Slovakia"
"Q109366929","Slovakia"
"Q109366967","Slovakia"
"Q109366995","Slovakia"
"Q109366998","Slovakia"
"Q109497517","Norway"
"Q106783165","Czechoslovakia"
"Q106697830","Republic of Ireland"
"Q121223426","Italy"
"Q121223632","France"
"Q121270725","Canada"
"Q90887956","Czech Republic"
"Q90887967","Czech Republic"
"Q90887994","Czech Republic"
"Q90888639","Czech Republic"
"Q90888686","Czech Republic"
"Q90888692","Czech Republic"
"Q90888698","Czech Republic"
"Q90888747","Czech Republic"
"Q90889471","Czech Republic"
"Q90889621","Czech Republic"
"Q90889630","Czech Republic"
"Q90889654","Czech Republic"
"Q90889697","Czech Republic"
"Q90890754","Czech Republic"
"Q90890798","Czech Republic"
"Q90890813","Czech Republic"
"Q90890827","Czech Republic"
"Q90890853","Czech Republic"
"Q90891014","Czech Republic"
"Q90891623","Czech Republic"
"Q90891678","Czech Republic"
"Q90891691","Czech Republic"
"Q90891828","Czech Republic"
"Q90891849","Czech Republic"
"Q90891856","Czech Republic"
"Q90891874","Czech Republic"
"Q90891880","Czech Republic"
"Q90892528","Czech Republic"
"Q90892600","Czech Republic"
"Q90892619","Czech Republic"
"Q90892642","Czech Republic"
"Q90892663","Czech Republic"
"Q90892665","Czech Republic"
"Q90892670","Czech Republic"
"Q90892683","Czech Republic"
"Q90892752","Czech Republic"
"Q90892770","Czech Republic"
"Q90893509","Czech Republic"
"Q90893515","Czech Republic"
"Q90893530","Czech Republic"
"Q90893541","Czech Republic"
"Q90893608","Czech Republic"
"Q90893616","Czech Republic"
"Q90893623","Czech Republic"
"Q90893667","Czech Republic"
"Q90893682","Czech Republic"
"Q90893694","Czech Republic"
"Q90893707","Czech Republic"
"Q90894471","Czech Republic"
"Q90894514","Czech Republic"
"Q90894512","Czech Republic"
"Q90894545","Czech Republic"
"Q90894560","Czech Republic"
"Q90894623","Czech Republic"
"Q90894700","Czech Republic"
"Q90894708","Czech Republic"
"Q90895387","Czech Republic"
"Q90895420","Czech Republic"
"Q90896775","Czech Republic"
"Q90896794","Czech Republic"
"Q90896831","Czech Republic"
"Q90896890","Czech Republic"
"Q90897524","Czech Republic"
"Q90897552","Czech Republic"
"Q90897629","Czech Republic"
"Q90898026","Czech Republic"
"Q90898033","Czech Republic"
"Q121223418","People's Republic of China"
"Q82531408","Greece"
"Q85420786","Greece"
"Q88575683","Greece"
"Q89677587","Greece"
"Q89775723","Greece"
"Q90815906","Czech Republic"
"Q90815919","Czech Republic"
"Q90816019","Czech Republic"
"Q90816059","Czech Republic"
"Q90816075","Czech Republic"
"Q90816086","Czech Republic"
"Q90816103","Czech Republic"
"Q90879146","Czech Republic"
"Q90879148","Czech Republic"
"Q90879158","Czech Republic"
"Q90882397","Czech Republic"
"Q90882560","Czech Republic"
"Q90882648","Czech Republic"
"Q90883358","Czech Republic"
"Q90883362","Czech Republic"
"Q90883363","Czech Republic"
"Q90883486","Czech Republic"
"Q90883503","Czech Republic"
"Q90884692","Czech Republic"
"Q90884696","Czech Republic"
"Q90884703","Czech Republic"
"Q90884710","Czech Republic"
"Q90884762","Czech Republic"
"Q90884760","Czech Republic"
"Q90884820","Czech Republic"
"Q90885174","Czech Republic"
"Q90885518","Czech Republic"
"Q90885522","Czech Republic"
"Q90885650","Czech Republic"
"Q90885732","Czech Republic"
"Q90886321","Czech Republic"
"Q90886460","Czech Republic"
"Q90886490","Czech Republic"
"Q90887718","Czech Republic"
"Q90887774","Czech Republic"
"Q90887837","Czech Republic"
"Q90887882","Czech Republic"
"Q90887890","Czech Republic"
"Q90887922","Czech Republic"
"Q90888722","Czech Republic"
"Q90888823","Czech Republic"
"Q90888821","Czech Republic"
"Q90888841","Czech Republic"
"Q90888866","Czech Republic"
"Q90888875","Czech Republic"
"Q90888872","Czech Republic"
"Q90889451","Czech Republic"
"Q90889457","Czech Republic"
"Q90889528","Czech Republic"
"Q90889554","Czech Republic"
"Q90889561","Czech Republic"
"Q90889603","Czech Republic"
"Q90889600","Czech Republic"
"Q90889632","Czech Republic"
"Q90889648","Czech Republic"
"Q90889694","Czech Republic"
"Q90890843","Czech Republic"
"Q90890846","Czech Republic"
"Q90890857","Czech Republic"
"Q90890930","Czech Republic"
"Q90891025","Czech Republic"
"Q90891718","Czech Republic"
"Q90891771","Czech Republic"
"Q90891804","Czech Republic"
"Q90891818","Czech Republic"
"Q90891867","Czech Republic"
"Q90892533","Czech Republic"
"Q90892548","Czech Republic"
"Q90892615","Czech Republic"
"Q90892692","Czech Republic"
"Q90892723","Czech Republic"
"Q90893603","Czech Republic"
"Q90893642","Czech Republic"
"Q90893670","Czech Republic"
"Q90893735","Czech Republic"
"Q90893741","Czech Republic"
"Q90894521","Czech Republic"
"Q90894524","Czech Republic"
"Q90895356","Czech Republic"
"Q90895391","Czech Republic"
"Q90895395","Czech Republic"
"Q90895425","Czech Republic"
"Q90895437","Czech Republic"
"Q90895450","Czech Republic"
"Q90895512","Czech Republic"
"Q90895570","Czech Republic"
"Q90895584","Czech Republic"
"Q90895590","Czech Republic"
"Q90896791","Czech Republic"
"Q90896855","Czech Republic"
"Q90896865","Czech Republic"
"Q90896912","Czech Republic"
"Q85847004","United States of America"
"Q662814","Australia"
"Q1226101","France"
"Q2111437","Germany"
"Q2392262","Germany"
"Q2931049","France"
"Q3053983","France"
"Q3259554","France"
"Q3416982","France"
"Q3941965","Australia"
"Q3007446","Canada"
"Q2742913","United Kingdom"
"Q5604585","New Zealand"
"Q4906387","Canada"
"Q5728351","Spain"
"Q7421058","United Kingdom"
"Q11901793","Finland"
"Q166419","United States of America"
"Q287218","United States of America"
"Q652390","United States of America"
"Q746676","United States of America"
"Q907311","United States of America"
"Q1093997","United States of America"
"Q1152955","United States of America"
"Q12138691","Ukraine"
"Q2094992","United States of America"
"Q2712505","United States of America"
"Q2717612","United States of America"
"Q2814176","United States of America"
"Q2814799","United States of America"
"Q3550689","United States of America"
"Q5527684","United States of America"
"Q7118322","United States of America"
"Q19007879","Sweden"
"Q7801831","United States of America"
"Q20828153","France"
"Q19631668","Tunisia"
"Q24204185","Belgium"
"Q17108278","United States of America"
"Q18154751","United States of America"
"Q20397934","Saudi Arabia"
"Q47481944","Israel"
"Q48790938","Australia"
"Q42305720","United States of America"
"Q57320705","Philippines"
"Q62512777","Canada"
"Q67219653","Colombia"
"Q61218133","United States of America"
"Q77205820","Italy"
"Q109326589","Spain"
"Q109257542","France"
"Q110270533","Spain"
"Q110612176","Japan"
"Q111380070","Netherlands"
"Q110991031","Canada"
"Q110991050","Canada"
"Q110991055","Canada"
"Q110991071","Canada"
"Q110991069","Canada"
"Q110991072","Canada"
"Q110991091","Canada"
"Q110991096","Canada"
"Q112201910","Brazil"
"Q111636110","Czech Republic"
"Q113462994","Germany"
"Q113841526","Senegal"
"Q113137701","Norway"
"Q113407859","Canada"
"Q113839106","Canada"
"Q115755973","Finland"
"Q115755989","Finland"
"Q114839430","Canada"
"Q107366579","United States of America"
"Q120736431","Mexico"
"Q120629662","Spain"
"Q120734779","Canada"
"Q120736398","Canada"
"Q120736421","Canada"
"Q120736457","Canada"
"Q120736469","Canada"
"Q120736483","Canada"
"Q120736492","Canada"
"Q120736505","Canada"
"Q120736520","Canada"
"Q120736534","Canada"
"Q120675533","United States of America"
"Q90896715","Czech Republic"
"Q90896720","Czech Republic"
"Q90896730","Czech Republic"
"Q90896826","Czech Republic"
"Q90896829","Czech Republic"
"Q90896884","Czech Republic"
"Q90896922","Czech Republic"
"Q90897513","Czech Republic"
"Q90897520","Czech Republic"
"Q90897528","Czech Republic"
"Q90897537","Czech Republic"
"Q90897556","Czech Republic"
"Q90897573","Czech Republic"
"Q90897583","Czech Republic"
"Q90897652","Czech Republic"
"Q90897659","Czech Republic"
"Q90897673","Czech Republic"
"Q90898044","Czech Republic"
"Q90898058","Czech Republic"
"Q90898095","Czech Republic"
"Q90898098","Czech Republic"
"Q90898168","Czech Republic"
"Q90898536","Czech Republic"
"Q90898583","Czech Republic"
"Q90898588","Czech Republic"
"Q90898607","Czech Republic"
"Q90898616","Czech Republic"
"Q90898629","Czech Republic"
"Q90898632","Czech Republic"
"Q90898657","Czech Republic"
"Q90898661","Czech Republic"
"Q90898679","Czech Republic"
"Q90899002","Czech Republic"
"Q90899006","Czech Republic"
"Q90899085","Czech Republic"
"Q90899105","Czech Republic"
"Q90899545","Czech Republic"
"Q90899609","Czech Republic"
"Q90899622","Czech Republic"
"Q90899639","Czech Republic"
"Q90899676","Czech Republic"
"Q90900052","Czech Republic"
"Q90900062","Czech Republic"
"Q90900082","Czech Republic"
"Q90900096","Czech Republic"
"Q90900159","Czech Republic"
"Q90900226","Czech Republic"
"Q90900243","Czech Republic"
"Q98319687","Canada"
"Q98970218","Greece"
"Q100313971","Romania"
"Q100965402","Canada"
"Q101535287","Canada"
"Q104113004","France"
"Q104093594","Canada"
"Q105878246","Canada"
"Q105973139","Norway"
"Q107437988","New Zealand"
"Q108560166","Finland"
"Q108623480","Belgium"
"Q107176660","United Kingdom"
"Q108687269","Wales"
"Q108905672","Austria"
"Q108938165","Austria"
"Q108892001","Spain"
"Q108538062","Greece"
"Q109366661","Slovakia"
"Q109366669","Slovakia"
"Q109366672","Slovakia"
"Q109366681","Slovakia"
"Q109366686","Slovakia"
"Q109366688","Slovakia"
"Q109366692","Slovakia"
"Q109366729","Slovakia"
"Q109366732","Slovakia"
"Q109366736","Slovakia"
"Q109366753","Slovakia"
"Q109366771","Slovakia"
"Q109366833","Slovakia"
"Q109366846","Slovakia"
"Q109366907","Slovakia"
"Q109366910","Slovakia"
"Q109366914","Slovakia"
"Q109366951","Slovakia"
"Q109497515","Norway"
"Q109497519","Norway"
"Q109497525","Norway"
"Q109497543","Norway"
"Q109497638","Norway"
"Q109497641","Norway"
"Q109497646","Norway"
"Q99542267","United States of America"
"Q99542264","United States of America"
"Q138908","Russia"
"Q195208","Russia"
"Q266183","Hungary"
"Q614592","Estonia"
"Q870764","Germany"
"Q781404","Australia"
"Q782783","Australia"
"Q990767","Germany"
"Q1057890","Australia"
"Q1201859","Germany"
"Q1117048","Australia"
"Q138908","Russian Empire"
"Q1567094","Germany"
"Q1469567","Hungary"
"Q2088008","Romania"
"Q2034107","Estonia"
"Q2167880","Germany"
"Q2232116","Germany"
"Q2393311","Germany"
"Q2415900","Germany"
"Q2416153","Germany"
"Q1186793","Norway"
"Q2546445","Australia"
"Q3527882","Belgium"
"Q3527888","Serbia"
"Q2352506","Croatia"
"Q2691064","Poland"
"Q3790290","Italy"
"Q3918485","Belarus"
"Q4059176","Russia"
"Q4059186","Russia"
"Q4062940","Russia"
"Q4211518","Russia"
"Q3527823","Canada"
"Q4325467","Russia"
"Q4402646","Russia"
"Q3437779","Norway"
"Q4468222","Russia"
"Q4824105","Australia"
"Q5514763","Australia"
"Q4586671","Norway"
"Q6086434","Turkey"
"Q4856928","United Kingdom"
"Q5052971","United Kingdom"
"Q4400756","Lithuania"
"Q6897102","Israel"
"Q6160599","Czech Republic"
"Q5904540","United Kingdom"
"Q4341877","Kazakhstan"
"Q6750161","Canada"
"Q6513631","Norway"
"Q7777366","Japan"
"Q7797048","Canada"
"Q7828736","Canada"
"Q9334176","Poland"
"Q9356022","Poland"
"Q9356042","Poland"
"Q9356043","Poland"
"Q9356044","Poland"
"Q9356119","Poland"
"Q10547642","Sweden"
"Q10856035","Czech Republic"
"Q688333","United States of America"
"Q138908","Soviet Union"
"Q4788912","United States of America"
"Q6423166","United States of America"
"Q7312256","United States of America"
"Q109690627","Germany"
"Q109514775","Norway"
"Q109514779","Norway"
"Q109514783","Norway"
"Q109514791","Norway"
"Q109514832","Norway"
"Q109514838","Norway"
"Q109514837","Norway"
"Q109514842","Norway"
"Q109514841","Norway"
"Q111087457","Germany"
"Q110001790","Canada"
"Q109710244","Slovakia"
"Q109710248","Slovakia"
"Q109710265","Slovakia"
"Q109710438","Slovakia"
"Q109710449","Slovakia"
"Q109710480","Slovakia"
"Q113078301","Belgium"
"Q113044679","Austria"
"Q113072351","Russia"
"Q113070583","Hungary"
"Q113045212","France"
"Q113071171","Denmark"
"Q113045594","Poland"
"Q113070760","Poland"
"Q113292095","Norway"
"Q113292149","Norway"
"Q119812136","United Kingdom"
"Q121289575","Malaysia"
"Q391991","Switzerland"
"Q581127","Estonia"
"Q623578","Australia"
"Q769416","Australia"
"Q597564","Albania"
"Q1028633","Israel"
"Q1277048","Serbia"
"Q1507009","Germany"
"Q1736827","Germany"
"Q1915756","Germany"
"Q1959005","Germany"
"Q1053482","Canada"
"Q860543","Norway"
"Q2416136","Germany"
"Q2416030","Austria"
"Q2561905","Belarus"
"Q2487284","Netherlands"
"Q968871","Latvia"
"Q3371689","Belgium"
"Q2945908","France"
"Q3826776","Romania"
"Q3354558","France"
"Q3279757","Canada"
"Q4238536","Russia"
"Q3527838","Canada"
"Q3527851","Canada"
"Q4407697","Russia"
"Q4453424","Russia"
"Q2791785","Latvia"
"Q5393689","Finland"
"Q4453424","Russian Empire"
"Q4922009","Canada"
"Q6053925","Austria"
"Q4394568","Latvia"
"Q5586473","United Kingdom"
"Q6506664","Canada"
"Q7554527","Norway"
"Q7597515","United Kingdom"
"Q8311579","Czech Republic"
"Q10360288","Portugal"
"Q9356025","Poland"
"Q9356036","Poland"
"Q9356199","Poland"
"Q10656777","Sweden"
"Q10691653","Sweden"
"Q10502421","Czech Republic"
"Q238101","United States of America"
"Q332498","United States of America"
"Q4994616","United Kingdom of Great Britain and Ireland"
"Q4744973","United States of America"
"Q5586473","United States of America"
"Q7115514","United Kingdom of Great Britain and Ireland"
"Q4453424","Soviet Union"
"Q7972220","United States of America"
"Q114758230","Austrian Empire"
"Q23565","Germany"
"Q109514722","Norway"
"Q109514746","Norway"
"Q109514754","Norway"
"Q109514753","Norway"
"Q109514758","Norway"
"Q109514767","Norway"
"Q109514835","Norway"
"Q109514836","Norway"
"Q109514846","Norway"
"Q109514847","Norway"
"Q109514845","Norway"
"Q109514849","Norway"
"Q109514861","Norway"
"Q109710243","Slovakia"
"Q109710261","Slovakia"
"Q109710267","Slovakia"
"Q109710446","Slovakia"
"Q109710458","Slovakia"
"Q109710460","Slovakia"
"Q111344501","Germany"
"Q111381096","Spain"
"Q112395144","Belgium"
"Q111724482","Canada"
"Q113070851","Germany"
"Q113070199","Austria"
"Q113470514","Germany"
"Q113486280","Germany"
"Q113532008","Germany"
"Q113485121","Austria"
"Q113486256","Switzerland"
"Q113486569","Switzerland"
"Q113486506","Italy"
"Q113045774","Bosnia and Herzegovina"
"Q113470445","France"
"Q113531770","Netherlands"
"Q113044895","Poland"
"Q113482238","Poland"
"Q113485976","Slovenia"
"Q115633597","France"
"Q115537957","Canada"
"Q113531796","United States of America"
"Q12367802","Estonia"
"Q11733744","Czech Republic"
"Q11774024","Czech Republic"
"Q11812398","Czech Republic"
"Q11812427","Czech Republic"
"Q11702611","Poland"
"Q12039380","Czech Republic"
"Q12372494","Sweden"
"Q11965501","Norway"
"Q11974600","Norway"
"Q11989571","Norway"
"Q11994053","Norway"
"Q12005312","Norway"
"Q12009507","Norway"
"Q12631751","Croatia"
"Q12770933","Slovakia"
"Q13407079","Slovakia"
"Q15117069","Germany"
"Q15824995","Germany"
"Q14405463","Slovakia"
"Q15457604","Czech Republic"
"Q15931440","Czech Republic"
"Q16511511","France"
