"QID","countryLabel"
"Q29035480","Germany"
"Q28154321","Japan"
"Q28493403","France"
"Q28494629","France"
"Q28869972","Spain"
"Q28163337","Canada"
"Q29017788","Spain"
"Q29390930","Germany"
"Q28024354","United Kingdom"
"Q28861971","France"
"Q28411532","South Korea"
"Q28683237","Japan"
"Q28684132","Japan"
"Q28687148","Japan"
"Q28691376","Japan"
"Q28691453","Japan"
"Q28496060","Canada"
"Q28735356","Czech Republic"
"Q29029066","France"
"Q28405246","Philippines"
"Q29885927","Mexico"
"Q28455008","United Kingdom"
"Q29986706","Israel"
"Q28691323","Tokyo"
"Q29054219","Colombia"
"Q28402637","Uganda"
"Q28961429","United Kingdom"
"Q30275019","Argentina"
"Q28713467","Iran"
"Q29477284","United Kingdom"
"Q30255906","United Kingdom"
"Q25462243","Indonesia"
"Q25470059","Indonesia"
"Q25470377","Indonesia"
"Q25388429","United States of America"
"Q26961779","United States of America"
"Q26966398","United States of America"
"Q27186707","United States of America"
"Q27561052","United States of America"
"Q27860395","United States of America"
"Q27972969","United States of America"
"Q28001480","United States of America"
"Q28406415","United States of America"
"Q28494249","United States of America"
"Q28726379","Moldova"
"Q29885927","United States of America"
"Q29907955","United States of America"
"Q28726379","Soviet Union"
"Q25578105","Kyrgyzstan"
"Q30932907","Brazil"
"Q30854293","Austria"
"Q31086854","Finland"
"Q31202563","Germany"
"Q31271982","Estonia"
"Q31273179","Estonia"
"Q30737762","France"
"Q30737775","France"
"Q30737776","France"
"Q30740712","France"
"Q30752371","France"
"Q31074246","Spain"
"Q31074545","Spain"
"Q30291863","United Kingdom"
"Q30926347","Japan"
"Q30936020","Japan"
"Q30942191","Japan"
"Q30634181","United Kingdom"
"Q31897546","Sweden"
"Q31180999","United Kingdom"
"Q33108601","Germany"
"Q32560683","France"
"Q33121595","Switzerland"
"Q33234099","Netherlands"
"Q36147622","Japan"
"Q31174419","Indonesia"
"Q38252300","Germany"
"Q39275266","Uruguay"
"Q39050829","Bangladesh"
"Q39075149","France"
"Q39055812","United Kingdom"
"Q41635406","Germany"
"Q41594791","Spain"
"Q42286429","Germany"
"Q42296932","Germany"
"Q30281082","United States of America"
"Q30589038","United States of America"
"Q30596152","United States of America"
"Q41886357","Denmark"
"Q30638085","United States of America"
"Q42344218","Italy"
"Q42532951","Argentina"
"Q42306583","Netherlands"
"Q42384042","France"
"Q31197934","United States of America"
"Q43386104","Netherlands"
"Q43082788","Canada"
"Q43305302","Japan"
"Q42891549","United Kingdom"
"Q45950042","Belgium"
"Q47004383","People's Republic of China"
"Q46737491","Spain"
"Q47088762","Belgium"
"Q47481944","Israel"
"Q46996477","Netherlands"
"Q47676592","Germany"
"Q47088763","Netherlands"
"Q47153394","France"
"Q47004383","Japan"
"Q47733740","Spain"
"Q47465408","Netherlands"
"Q47509008","France"
"Q47847215","Russia"
"Q47472658","India"
"Q47155153","Canada"
"Q47155173","Canada"
"Q47516523","South Korea"
"Q48873365","Brazil"
"Q48784114","Australia"
"Q48790938","Australia"
"Q48781558","Spain"
"Q49097973","Finland"
"Q47464855","Nepal"
"Q48941505","Russia"
"Q48950713","Russia"
"Q48697860","India"
"Q48749042","Japan"
"Q48760815","Japan"
"Q49100958","Sweden"
"Q49634222","Argentina"
"Q48799303","South Korea"
"Q48800163","South Korea"
"Q48801230","South Korea"
"Q48840704","Poland"
"Q48990121","United Kingdom"
"Q49451846","Poland"
"Q44827897","Singapore"
"Q41511576","United States of America"
"Q41786723","United States of America"
"Q42305720","United States of America"
"Q42399150","United States of America"
"Q42955033","United States of America"
"Q43376179","United States of America"
"Q43401821","United States of America"
"Q47971175","United States of America"
"Q48967107","United States of America"
"Q48976518","United States of America"
"Q49514976","United States of America"
"Q47847215","Soviet Union"
"Q50826023","Finland"
"Q50318955","France"
"Q49851272","Canada"
"Q50335374","France"
"Q50335394","France"
"Q50491222","France"
"Q50491647","France"
"Q51337544","Spain"
"Q51514100","Spain"
"Q50858003","South Korea"
"Q50858977","South Korea"
"Q51482546","Canada"
"Q52232930","Sweden"
"Q52700115","Japan"
"Q52992386","France"
"Q53308996","Japan"
"Q53844635","France"
"Q54366468","Switzerland"
"Q54804235","Belgium"
"Q54911477","Switzerland"
"Q55344655","Germany"
"Q55407804","Germany"
"Q55401372","Switzerland"
"Q55437196","Switzerland"
"Q55636706","Germany"
"Q55641635","Finland"
"Q55705977","Israel"
"Q55707851","Israel"
"Q55708368","Israel"
"Q55543370","Switzerland"
"Q55642294","Australia"
"Q54913063","Czech Republic"
"Q55659600","Russia"
"Q56148954","Israel"
"Q55074828","South Korea"
"Q55137131","Canada"
"Q56163174","Uruguay"
"Q56321413","Chile"
"Q55605409","India"
"Q56070712","Spain"
"Q56441336","Belgium"
"Q56441365","Belgium"
"Q56441515","Israel"
"Q56474046","Germany"
"Q56299729","Belarus"
"Q56401400","Spain"
"Q56013874","India"
"Q56063582","India"
"Q55729642","South Korea"
"Q55731473","South Korea"
"Q56242321","France"
"Q55737940","South Korea"
"Q56260362","France"
"Q56313329","France"
"Q56318108","France"
"Q56275266","India"
"Q56441393","France"
"Q56301027","Japan"
"Q56478547","Denmark"
"Q56204913","Canada"
"Q56037094","United Kingdom"
"Q56374617","Ukraine"
"Q56242123","Vietnam"
"Q50315215","United States of America"
"Q56085408","Indonesia"
"Q52113885","United States of America"
"Q52161566","El Salvador"
"Q53791470","United States of America"
"Q54805279","United States of America"
"Q54805277","United States of America"
"Q54805286","United States of America"
"Q54805308","United States of America"
"Q54953618","United States of America"
"Q55078569","United States of America"
"Q55078572","United States of America"
"Q55078578","United States of America"
"Q55297300","United States of America"
"Q55408487","United States of America"
"Q55631243","United States of America"
"Q55708672","United States of America"
"Q55933990","United States of America"
"Q56010681","United States of America"
"Q56054894","United States of America"
"Q55334267","Republic of Ireland"
"Q56154872","United States of America"
"Q56244868","United States of America"
"Q56528919","United States of America"
"Q56010222","Luxembourg"
"Q56451450","Luxembourg"
"Q57181048","Switzerland"
"Q57403410","Germany"
"Q57541102","Germany"
"Q56753309","India"
"Q57648993","Germany"
"Q56574708","Canada"
"Q57594934","Switzerland"
"Q58424193","Germany"
"Q57320705","Philippines"
"Q58035287","France"
"Q58038886","France"
"Q59244931","Germany"
"Q59348846","Germany"
"Q58483189","United Kingdom"
"Q60169475","People's Republic of China"
"Q59723471","Netherlands"
"Q59533424","Japan"
"Q60172341","Sweden"
"Q60874916","Germany"
"Q60644453","Spain"
"Q60991212","People's Republic of China"
"Q60232476","Greece"
"Q61119402","Germany"
"Q60791190","Italy"
"Q61123223","Serbia"
"Q60463062","Japan"
"Q60463176","Japan"
"Q60463206","Japan"
"Q60463277","Japan"
"Q60813004","Sweden"
"Q60820478","Sweden"
"Q61393915","Estonia"
"Q61393922","Estonia"
"Q61393934","Estonia"
"Q61393933","Estonia"
"Q61393943","Estonia"
"Q61394034","Estonia"
"Q61394058","Estonia"
"Q61394056","Estonia"
"Q61394062","Estonia"
"Q61394119","Estonia"
"Q61394133","Estonia"
"Q60752075","India"
"Q60668462","Japan"
"Q60714573","Japan"
"Q60715451","Japan"
"Q61747801","Israel"
"Q60986742","Japan"
"Q60991089","Japan"
"Q61944008","Germany"
"Q61344118","France"
"Q60924002","Canada"
"Q61141389","Japan"
"Q61141563","Japan"
"Q61740339","Spain"
"Q60746222","Nigeria"
"Q60753989","Nigeria"
"Q60662321","United Kingdom"
"Q61518916","France"
"Q61097878","South Korea"
"Q61903200","internationality"
"Q60600023","Ukraine"
"Q61357229","South Korea"
"Q61830656","Greece"
"Q61984854","Sweden"
"Q61977631","Denmark"
"Q61515805","United Kingdom"
"Q61958329","Canada"
"Q62384036","Canada"
"Q62512737","Canada"
"Q62512777","Canada"
"Q62512826","Canada"
"Q62512975","Canada"
"Q61355356","Indonesia"
"Q56574708","United States of America"
"Q58318895","United States of America"
"Q57832058","Luxembourg"
"Q59402539","United States of America"
"Q60042029","United States of America"
"Q60238569","United States of America"
"Q60338940","United States of America"
"Q60591822","United States of America"
"Q60726624","United States of America"
"Q60774348","United States of America"
"Q60776370","United States of America"
"Q60889048","United States of America"
"Q61216186","United States of America"
"Q61218133","United States of America"
"Q61225925","United States of America"
"Q60873998","Republic of Ireland"
"Q61830755","United States of America"
"Q61958168","United States of America"
"Q62399492","United States of America"
"Q56714257","German Democratic Republic"
"Q60850953","Kyrgyzstan"
"Q62665475","Germany"
"Q62745517","Germany"
"Q62565077","Italy"
"Q63251823","Finland"
"Q63089260","Argentina"
"Q63087547","Spain"
"Q62560929","Japan"
"Q63529503","Israel"
"Q62513463","Canada"
"Q63645000","People's Republic of China"
"Q62746259","Japan"
"Q62789472","Japan"
"Q62630056","Canada"
"Q63167477","Sweden"
"Q63644113","Switzerland"
"Q63904387","Austria"
"Q62624311","United Kingdom"
"Q64158700","Romania"
"Q63496607","Greece"
"Q64596984","Belgium"
"Q63248873","United Kingdom"
"Q64738165","Germany"
"Q63959358","India"
"Q63645050","Malaysia"
"Q64777447","Germany"
"Q64159902","France"
"Q64827846","Portugal"
"Q64667698","Switzerland"
"Q64975503","Israel"
"Q64996129","Mexico"
"Q64976161","Finland"
"Q65006900","Finland"
"Q64441569","France"
"Q64524518","France"
"Q64841532","Italy"
"Q64590741","France"
"Q64596855","France"
"Q65116473","Serbia"
"Q65251596","Israel"
"Q65231596","Finland"
"Q65231745","Finland"
"Q65092043","Spain"
"Q65131675","Italy"
"Q65215544","Hungary"
"Q64975235","France"
"Q64976001","France"
"Q64976162","France"
"Q64976192","France"
"Q64746665","Japan"
"Q65092164","France"
"Q65152074","France"
"Q65157958","France"
"Q65064081","India"
"Q65070256","India"
"Q64605652","Norway"
"Q65065069","Japan"
"Q65069491","Japan"
"Q65071046","Japan"
"Q65085541","Japan"
"Q64597232","United Kingdom"
"Q64975454","Canada"
"Q64976084","Canada"
"Q64976115","Canada"
"Q64976170","Canada"
"Q65242563","Japan"
"Q64822850","Norway"
"Q65092070","Canada"
"Q65092103","Canada"
"Q65092114","Canada"
"Q65090952","South Korea"
"Q65180385","Canada"
"Q64961007","United Kingdom"
"Q63439510","Western Sahara"
"Q62603274","United States of America"
"Q62625169","United States of America"
"Q63228542","United States of America"
"Q63537654","United States of America"
"Q63612600","United States of America"
"Q63863205","United States of America"
"Q63866634","United States of America"
"Q63893295","United States of America"
"Q64007570","United States of America"
"Q64158514","United States of America"
"Q64226547","United States of America"
"Q64349045","United States of America"
"Q64361975","United States of America"
"Q64417286","United States of America"
"Q64457220","United States of America"
"Q64488868","United States of America"
"Q63920385","Czechoslovakia"
"Q64748827","United States of America"
"Q64819822","United States of America"
"Q64960823","United States of America"
"Q65081856","United States of America"
"Q65084821","United States of America"
"Q70602847","Kingdom of the Netherlands"
"Q65466263","Germany"
"Q65589420","Germany"
"Q65589430","Spain"
"Q65953272","Belgium"
"Q65589412","France"
"Q65949946","France"
"Q66022586","Netherlands"
"Q65564080","Canada"
"Q66814370","Portugal"
"Q65946206","Japan"
"Q66926414","Mexico"
"Q66424857","Netherlands"
"Q67201134","Germany"
"Q66624421","India"
"Q66351091","Canada"
"Q66494238","South Africa"
"Q67219653","Colombia"
"Q68488905","Belgium"
"Q68657073","Finland"
"Q67933716","Japan"
"Q67968748","Colombia"
"Q68150977","Malaysia"
"Q69491733","Argentina"
"Q69494669","Spain"
"Q69491547","France"
"Q69084976","Canada"
"Q69627734","France"
"Q69760253","France"
"Q69787424","France"
"Q69802904","France"
"Q69867921","France"
"Q69060184","United Kingdom"
"Q69115457","United Kingdom"
"Q70340456","Russia"
"Q69496204","Colombia"
"Q69266432","United Kingdom"
"Q69379710","United Kingdom"
"Q69381049","United Kingdom"
"Q71015649","Germany"
"Q70724014","Spain"
"Q71110940","Germany"
"Q71148686","Germany"
"Q70708502","Netherlands"
"Q71089253","Peru"
"Q71359286","Australia"
"Q71110940","German Reich"
"Q71401843","German Reich"
"Q71989376","Germany"
"Q72192295","Austria"
"Q71989376","Italy"
"Q72262208","Austria"
"Q72281685","Switzerland"
"Q71989376","France"
"Q71811168","Japan"
"Q70610399","Latvia"
"Q70629138","Latvia"
"Q72282769","Denmark"
"Q72284552","Denmark"
"Q72284919","Denmark"
"Q72288210","Denmark"
"Q73026471","German Reich"
"Q73028505","Netherlands"
"Q73109470","Yugoslavia"
"Q73367818","Italy"
"Q73367818","Kingdom of Italy"
"Q73478996","Spain"
"Q73917625","Spain"
"Q73946423","Sweden"
"Q74639437","Spain"
"Q74019694","Poland"
"Q75080275","Spain"
"Q65552208","United States of America"
"Q65557474","United States of America"
"Q65927105","United States of America"
"Q66140873","United States of America"
"Q66164871","United States of America"
"Q66165211","United States of America"
"Q66266305","United States of America"
"Q66424714","United States of America"
"Q66730451","United States of America"
"Q67172951","United States of America"
"Q67206008","United States of America"
"Q67467023","United States of America"
"Q67691398","United States of America"
"Q67204999","Republic of Ireland"
"Q70583734","United States of America"
"Q71040181","United States of America"
"Q72364240","United States of America"
"Q72366190","United States of America"
"Q72418329","United States of America"
"Q72418605","United States of America"
"Q73106316","United States of America"
"Q72939327","Czechoslovakia"
"Q72988025","Czechoslovakia"
"Q75143577","United States of America"
"Q65305085","Kyrgyzstan"
"Q65305324","Kyrgyzstan"
"Q75363587","Germany"
"Q75530678","France"
"Q75742814","Netherlands"
"Q77205820","Italy"
"Q76936818","France"
"Q76473287","United Kingdom"
"Q78157176","Germany"
"Q78158875","Germany"
"Q78159044","Germany"
"Q77977221","Spain"
"Q77978088","Italy"
"Q78343557","Germany"
"Q77707203","France"
"Q78452725","Germany"
"Q78458869","Belgium"
"Q78467237","Portugal"
"Q78524575","Germany"
"Q78471937","Finland"
"Q77770619","India"
"Q78600834","Belgium"
"Q77978638","France"
"Q78623812","Germany"
"Q78625928","Germany"
"Q78626362","Germany"
"Q78345599","Hungary"
"Q77870207","Bosnia and Herzegovina"
"Q78161176","France"
"Q78161755","France"
"Q78161761","France"
"Q78464790","Italy"
"Q78479795","Italy"
"Q78481057","Italy"
"Q78507844","Spain"
"Q78157492","Greece"
"Q78297902","France"
"Q78298840","France"
"Q78631420","Spain"
"Q78631751","Spain"
"Q78604564","Hungary"
"Q78988961","Germany"
"Q78161229","Bosnia and Herzegovina"
"Q77832508","Poland"
"Q78457904","France"
"Q78475820","Sweden"
"Q78476123","France"
"Q78507573","France"
"Q78523517","France"
"Q78049186","Canada"
"Q78609290","Netherlands"
"Q78601113","France"
"Q78623145","France"
"Q78623465","France"
"Q78627378","France"
"Q78627586","France"
"Q78791889","France"
"Q77976354","United Kingdom"
"Q78344865","Canada"
"Q78988734","Netherlands"
"Q79616453","Germany"
"Q78156573","United Kingdom"
"Q78156601","United Kingdom"
"Q78157042","United Kingdom"
"Q78158192","United Kingdom"
"Q79618634","Germany"
"Q78989274","France"
"Q78992365","France"
"Q79395789","Italy"
"Q78294884","United Kingdom"
"Q78346337","United Kingdom"
"Q79805044","Finland"
"Q78792088","Poland"
"Q79395269","France"
"Q78612905","United Kingdom"
"Q78991283","Canada"
"Q78803052","Norway"
"Q80174336","Germany"
"Q80175359","Germany"
"Q80177057","Germany"
"Q78787529","United Kingdom"
"Q78787654","United Kingdom"
"Q78788455","United Kingdom"
"Q78790512","United Kingdom"
"Q78792108","United Kingdom"
"Q79617105","France"
"Q79356130","Japan"
"Q79359940","Japan"
"Q79615306","Denmark"
"Q79618131","Poland"
"Q80175199","Bosnia and Herzegovina"
"Q79586112","United Kingdom"
"Q79618131","United Kingdom"
"Q80176500","United Kingdom"
"Q76109684","United States of America"
"Q78187135","United States of America"
"Q78625820","United States of America"
"Q78787466","United States of America"
"Q78793577","United States of America"
"Q78158792","Republic of Ireland"
"Q78790717","Republic of Ireland"
"Q80174913","Republic of Ireland"
"Q80452333","Romania"
"Q80177162","Spain"
"Q80547643","Israel"
"Q80664764","Israel"
"Q80804881","Germany"
"Q80453700","Italy"
"Q80349510","Netherlands"
"Q80661507","Italy"
"Q80455410","France"
"Q80455720","France"
"Q80469884","France"
"Q80470131","France"
"Q80661712","France"
"Q80456350","Czech Republic"
"Q80803713","France"
"Q81510356","Japan"
"Q82291301","France"
"Q83528889","Russia"
"Q83976694","Germany"
"Q83379201","France"
"Q83562393","Japan"
"Q84765510","Israel"
"Q84554551","Netherlands"
"Q84554996","Netherlands"
"Q85933272","Angola"
"Q85793324","New Zealand"
"Q85991846","Serbia"
"Q85767116","India"
"Q85783035","India"
"Q85784668","India"
"Q85792735","India"
"Q85795495","India"
"Q85867255","Japan"
"Q85869849","Japan"
"Q85782820","Pakistan"
"Q85874452","Japan"
"Q85873176","Egypt"
"Q85763878","South Korea"
"Q85971242","South Korea"
"Q85990990","Malaysia"
"Q85977017","South Korea"
"Q85980165","South Korea"
"Q85982474","South Korea"
"Q85983145","South Korea"
"Q85983342","South Korea"
"Q85744869","United Kingdom"
"Q86167217","Canada"
"Q86167468","Canada"
"Q85534250","Iran"
"Q87071060","France"
"Q87496831","Sweden"
"Q88887980","Belgium"
"Q88889010","Germany"
"Q87772288","Canada"
"Q88960837","Germany"
"Q89045213","Germany"
"Q88876523","Italy"
"Q89105053","Switzerland"
"Q89114078","Italy"
"Q88968974","France"
"Q89014077","France"
"Q89028257","Sweden"
"Q89028270","Sweden"
"Q89029954","France"
"Q89029986","France"
"Q89037182","France"
"Q89097823","France"
"Q88973069","Greece"
"Q89116250","France"
"Q89189214","Netherlands"
"Q89875062","Germany"
"Q89875207","Germany"
"Q89875316","Germany"
"Q87829739","Latvia"
"Q90013629","Germany"
"Q89875441","Switzerland"
"Q89468353","Netherlands"
"Q89875772","Argentina"
"Q89875591","Spain"
"Q89918344","Spain"
"Q88966997","United Kingdom"
"Q89912101","France"
"Q89099168","United Kingdom"
"Q89197376","United Kingdom"
"Q89562015","Canada"
"Q90132797","Netherlands"
"Q89358471","United Kingdom"
"Q88896123","Latvia"
"Q81950264","United States of America"
"Q89198906","Iceland"
"Q84266729","United States of America"
"Q85738663","United States of America"
"Q86750090","United States of America"
"Q86755103","United States of America"
"Q89200108","United States of America"
"Q91335340","Kingdom of the Netherlands"
"Q90141498","Belgium"
"Q91013231","Germany"
"Q91437508","Turkey"
"Q90825409","Sweden"
"Q90924212","France"
"Q90141683","United Kingdom"
"Q91335716","France"
"Q92187942","Germany"
"Q92739725","Germany"
"Q92781049","Germany"
"Q91335524","United Kingdom"
"Q92780901","Switzerland"
"Q92780879","Italy"
"Q92780895","France"
"Q93277417","Spain"
"Q93839980","Germany"
"Q93840193","Germany"
"Q93840621","Germany"
"Q93246984","Denmark"
"Q93589992","Japan"
"Q94580374","Portugal"
"Q94580396","Brazil"
"Q94625464","Belgium"
"Q93437477","United Kingdom"
"Q94482770","Netherlands"
"Q94485319","Netherlands"
"Q94480138","France"
"Q94526523","Japan"
"Q94844591","Netherlands"
"Q94844593","Netherlands"
"Q94844640","Netherlands"
"Q95402222","Switzerland"
"Q95000029","Egypt"
"Q95974612","Belgium"
"Q96000507","Germany"
"Q94631988","United Kingdom"
"Q96111646","Belgium"
"Q95803431","Spain"
"Q96150767","Germany"
"Q96195277","Germany"
"Q96239295","Finland"
"Q96336851","Mexico"
"Q96096376","Spain"
"Q96096380","Spain"
"Q95803431","Sweden"
"Q96396459","Switzerland"
"Q96634129","Belgium"
"Q96679798","Germany"
"Q96111659","France"
"Q96754685","United Arab Emirates"
"Q96779684","Germany"
"Q96745566","Austria"
"Q96249759","Japan"
"Q95808013","United Kingdom"
"Q96633950","France"
"Q97351938","People's Republic of China"
"Q97130074","Peru"
"Q96472714","Pakistan"
"Q96406620","South Korea"
"Q96413980","South Korea"
"Q97274881","Spain"
"Q97328383","Peru"
"Q97314242","Russia"
"Q96215903","United Kingdom"
"Q97731592","Germany"
"Q97602014","Austria"
"Q97731593","Nazi Germany"
"Q97460967","Spain"
"Q97239664","Netherlands"
"Q97293296","France"
"Q97940206","Belgium"
"Q97958869","Turkey"
"Q97986881","Germany"
"Q97180755","Japan"
"Q97279846","Japan"
"Q97353698","Japan"
"Q97188295","Canada"
"Q97339344","South Korea"
"Q97319755","Guatemala"
"Q97213006","Norway"
"Q97941117","France"
"Q97958214","France"
"Q97943517","Greece"
"Q91336376","United States of America"
"Q97227596","Indonesia"
"Q97243504","Indonesia"
"Q92466850","United States of America"
"Q92999549","United States of America"
"Q94844631","United States of America"
"Q94844601","Republic of Ireland"
"Q96031382","United States of America"
"Q95402668","Republic of Ireland"
"Q96376054","United States of America"
"Q96405236","United States of America"
"Q97354044","United States of America"
"Q97554108","United States of America"
"Q93995446","North Macedonia"
"Q98002272","Germany"
"Q98034247","Belgium"
"Q98215494","Germany"
"Q98215587","Germany"
"Q98216375","Germany"
"Q98270375","Portugal"
"Q97998755","Italy"
"Q98071103","Spain"
"Q98457033","Finland"
"Q98497258","Romania"
"Q98496985","Turkey"
"Q98206826","Italy"
"Q98270377","Spain"
"Q98056205","France"
"Q98605665","Switzerland"
"Q98207659","France"
"Q98047635","Czech Republic"
"Q98215772","Denmark"
"Q98496194","France"
"Q99302364","Germany"
"Q99302365","Germany"
"Q98750257","Netherlands"
"Q99447427","Belgium"
"Q99533215","China"
"Q98900244","Sweden"
"Q99430851","Austria"
"Q98269871","Norway"
"Q98210833","United Kingdom"
"Q98215498","United Kingdom"
"Q98400556","United Kingdom"
"Q98754535","Canada"
"Q99539463","Hungary"
"Q99539464","Hungary"
"Q99447097","France"
"Q99447198","France"
"Q99448807","France"
"Q99745022","Russia"
"Q99631028","Sweden"
"Q98905212","United Kingdom"
"Q100430755","Belgium"
"Q99304171","Malaysia"
"Q99557876","Japan"
"Q99658923","Japan"
"Q100600872","Portugal"
"Q100664323","Germany"
"Q100699785","Germany"
"Q100701032","Germany"
"Q100706708","Germany"
"Q100707106","Germany"
"Q100715594","Germany"
"Q100488536","Argentina"
"Q100600669","Italy"
"Q100430828","Netherlands"
"Q100701024","Russia"
"Q100430919","France"
"Q100715586","Hungary"
"Q99979388","Canada"
"Q101110480","Romania"
"Q101188881","Germany"
"Q101208785","Germany"
"Q101231717","Belgium"
"Q101238787","Belgium"
"Q100600680","France"
"Q101246994","Germany"
"Q101246992","Germany"
"Q100658955","Netherlands"
"Q100699744","Sweden"
"Q100707511","Sweden"
"Q101071381","Peru"
"Q101122825","Spain"
"Q101123842","Italy"
"Q101159239","Spain"
"Q101197331","Spain"
"Q101189038","Italy"
"Q101011027","Bangladesh"
"Q101246786","Albania"
"Q101231650","Italy"
"Q101234816","Italy"
"Q101237985","Hungary"
"Q101238823","France"
"Q101246795","France"
"Q101246997","France"
"Q100687578","Poland"
"Q100689005","Poland"
"Q100791484","Canada"
"Q100715741","Poland"
"Q100598260","United Kingdom"
"Q100706048","United Kingdom"
"Q100706327","United Kingdom"
"Q101188727","United Kingdom"
"Q101208746","United Kingdom"
"Q101231790","United Kingdom"
"Q101247006","United Kingdom"
"Q101231919","Slovenia"
"Q98115378","Indonesia"
"Q100561840","Iceland"
"Q100561951","Iceland"
"Q98279953","United States of America"
"Q101246470","United States of America"
"Q101247052","Austria"
"Q101464084","Germany"
"Q101480128","Italy"
"Q102077788","Germany"
"Q101480209","France"
"Q101584164","France"
"Q102276130","Israel"
"Q101464197","Czech Republic"
"Q101247007","United Kingdom"
"Q102290346","France"
"Q102414409","Sweden"
"Q102414443","Norway"
"Q103941859","Finland"
"Q104117749","Finland"
"Q103981741","Russia"
"Q104597664","Belgium"
"Q104439655","Switzerland"
"Q102487659","Latvia"
"Q104734963","Belgium"
"Q104735386","Belgium"
"Q104735417","Belgium"
"Q104772178","Germany"
"Q104778010","Belgium"
"Q104145986","France"
"Q104589984","Argentina"
"Q104772178","Austria"
"Q103819812","South Korea"
"Q104714920","Spain"
"Q104715113","Spain"
"Q104715131","Spain"
"Q104723353","Spain"
"Q104723437","Spain"
"Q104723537","Spain"
"Q104726275","Spain"
"Q104486723","France"
"Q104777260","Italy"
"Q104777270","Italy"
"Q104822140","Spain"
"Q104825089","Spain"
"Q104818569","Italy"
"Q104883013","Argentina"
"Q105093187","Estonia"
"Q104820520","Hungary"
"Q104866309","Spain"
"Q104866350","Spain"
"Q104888035","Spain"
"Q105233238","Germany"
"Q104476728","Greece"
"Q104502032","Greece"
"Q104643360","France"
"Q104735293","Netherlands"
"Q104735451","Netherlands"
"Q104804879","France"
"Q104871348","Netherlands"
"Q104871369","Netherlands"
"Q105541331","Germany"
"Q104636940","Japan"
"Q105046172","Bangladesh"
"Q105485134","Australia"
"Q105494145","Australia"
"Q104711465","Japan"
"Q105699228","Germany"
"Q105699308","Germany"
"Q104243582","United Kingdom"
"Q104812045","Czech Republic"
"Q104812117","Czech Republic"
"Q105756521","Germany"
"Q105756535","Germany"
"Q105676300","Austria"
"Q105554599","Spain"
"Q105101724","India"
"Q104523578","South Africa"
"Q104523579","South Africa"
"Q104854432","Canada"
"Q105731405","Spain"
"Q105189840","Japan"
"Q104844875","United Kingdom"
"Q105731522","France"
"Q105481294","Japan"
"Q105523610","Japan"
"Q105413215","Malaysia"
"Q105430428","Canada"
"Q105103345","United Kingdom"
"Q105699246","United Kingdom"
"Q101583580","Indonesia"
"Q101445585","United States of America"
"Q102036083","United States of America"
"Q102230958","United States of America"
"Q102477747","United States of America"
"Q105456179","Saudi Arabia"
"Q104522015","United States of America"
"Q104625374","United States of America"
"Q104843793","United States of America"
"Q105380426","United States of America"
"Q105453194","United States of America"
"Q106378448","Germany"
"Q105825912","Bangladesh"
"Q105756815","Greece"
"Q105756868","Greece"
"Q106631524","Germany"
"Q106641397","Germany"
"Q106641464","Germany"
"Q106641478","Germany"
"Q106366384","Peru"
"Q106336124","Spain"
"Q106746779","Germany"
"Q106749304","Turkey"
"Q106779236","Germany"
"Q106192567","France"
"Q106830869","Belgium"
"Q106688891","New Zealand"
"Q106912917","Germany"
"Q106918441","Germany"
"Q106287337","France"
"Q106643870","Argentina"
"Q106641416","Spain"
"Q106641454","Russia"
"Q106641482","Russia"
"Q105878481","Canada"
"Q107023289","Israel"
"Q107089897","Germany"
"Q107139525","Portugal"
"Q107150566","Germany"
"Q107139546","Turkey"
"Q107172595","Romania"
"Q106400381","India"
"Q106504537","Bolivia"
"Q106833007","Hungary"
"Q106833252","Hungary"
"Q106576107","France"
"Q106318487","Japan"
"Q107086191","New Zealand"
"Q107316160","Portugal"
"Q107344292","Germany"
"Q107009153","Spain"
"Q106795865","France"
"Q106523287","Japan"
"Q107400727","Finland"
"Q107168451","Italy"
"Q106249908","Philippines"
"Q106641490","Japan"
"Q106654839","Japan"
"Q107212204","Hungary"
"Q106685614","Japan"
"Q107022380","France"
"Q107383042","Russia"
"Q106882168","Japan"
"Q106341729","United Kingdom"
"Q107167267","Sweden"
"Q107167295","Sweden"
"Q107167373","Sweden"
"Q107168704","Sweden"
"Q107172699","France"
"Q107212543","France"
"Q107087911","India"
"Q106807663","Canada"
"Q107167389","Denmark"
"Q106782595","Poland"
"Q106782605","Poland"
"Q107382055","France"
"Q106977818","Canada"
"Q107119036","Canada"
"Q107411691","Japan"
"Q107411822","Japan"
"Q107411860","Japan"
"Q107411934","Japan"
"Q107411970","Japan"
"Q107411976","Japan"
"Q107412052","Japan"
"Q107412056","Japan"
"Q107214918","Canada"
"Q107214995","Canada"
"Q107304842","Canada"
"Q107084920","Norway"
"Q107343529","Malaysia"
"Q107392627","Canada"
"Q107111800","United Kingdom"
"Q107139647","United Kingdom"
"Q107354946","United Kingdom"
"Q107382533","United Kingdom"
"Q107376289","Indonesia"
"Q106027564","United States of America"
"Q106388777","United States of America"
"Q106412820","United States of America"
"Q106443814","United States of America"
"Q106493813","United States of America"
"Q106777481","United States of America"
"Q106936157","United States of America"
"Q107027345","United States of America"
"Q107103356","United States of America"
"Q107185474","United States of America"
"Q107366579","United States of America"
"Q107391544","United States of America"
"Q107809261","Kingdom of the Netherlands"
